generated,src,tgt,id,label
"Dong si leh say ""和"" my bad leh, ah Dong si 表示 ah, regret ah, 忏悔 already, and request for mercy, and 退还 already, 500 wah, to 天伦宾馆, 500 万, and still got left, ah, and also want to return, 500 万, to 世纪天伦宾馆, ah, and also request for 谅解 leh.","Mr. Dong pleaded guilty, expressed confession and threw himself on the mercy of the court. He also returned the RMB 5 million of Shiji Tianlun Hotel Company.","董某 还 表示 认罪 和 忏悔 , 并 请求 谅解 , 并 退还 了 世纪 天伦 宾馆 公司 500 万元 资金 。",26675cef-6ec5-4e56-ae80-4df6cc4241c3,
事后这位来自威尔士的20岁游泳选手表示：“我宁愿这是一个完全干净的比赛。”,"""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,b677fbf1-7970-4855-9334-e90eac7d9b1b,
"Ukrainian militias last year sabotage electricity pylons powering Crimea, some lor involved in criminal activity and human rights violation.","Ukrainian militias last year sabotaged electricity pylons that power Crimea, and some of them are involved in criminal activity and human rights violations.",去年 ， 乌克兰 民间 武装 破坏 了 为 克里米亚 供电 的 输电 塔 ， 其中 有些 人 还 卷入 了 刑事犯罪 和 破坏 人权 的 活动 。,d567fb85-0a5f-4c5c-ae52-e7c165bbf06b,
"Because the weather 寒冷, this year 松鸡 quantity 减少, 所以苏格兰的松鸡狩猎季节 will 延迟开始。","Scotland's grouse shooting season will begin later, with cold weather hitting bird numbers this year.",由于 气候 寒冷 造成 今年 松鸡 数量 减少 ， 苏格兰 的 松鸡 狩猎 季节 将 延迟 开始 。,30e81ed5-55c7-4f08-91b9-408714c5341b,
"Your wife believe in you, lor.",Your wife believed in you.,你 的 妻子 对 你 很 信任 。,d16c74c6-5dda-45d6-83eb-5d727d566813,
该 消息人士 称 ， 这名 21 岁 的 嫌犯 被 指控 与 恐怖分子 勾结 并 策划 袭击 民众 。,"The 21-year old suspect is under investigation for collaboration with terrorists and was planning attacks on people, the source said.",该 消息人士 称 ， 这名 21 岁 的 嫌犯 被 指控 与 恐怖分子 勾结 并 策划 袭击 民众 。,3f675e12-caed-40bc-b955-0b4cca59cea1,
"Driver lah feel like suffer loss report police, Or-chio police station follow procedure put that suspect parent who hit others into ISA already.",The driver felt that he was wronged and called the police. The Ezhou police placed the parent with alleged beating behavior under administrative detention.,司机 觉得 受 了 委屈 报警 ， 鄂州 警方 依法 将 该 涉嫌 殴打 他人 的 家长 行政拘留 。,9bcd879b-f7c9-41c2-92d5-8d4e791e5ccf,
斯科 认为，只要符合两国利益，中国可以为帮助英国重建基础设施发挥关键作用。,"In the view of Scuoler, where it is in the interests of the both countries, China can play a key role in helping the UK reconstructing infrastructures.",斯科 勒尔 认为 ， 只要 符合 两 国 利益 ， 中国 可以 为 帮助 英国 重建 基础设施 发挥 关键作用 。,4ff2d313-84a0-4fbe-9df2-20c501dc2919,
"But animal protection charity OneKind 叫停这个 ""brutal slaughter"" of the birds.","But animal protection charity OneKind called for an end to the ""brutal slaughter"" of the birds.",不过 动物 保护 慈善 组织 OneKind 呼吁 终结 对 这些 鸟禽 的 “ 残酷 杀戮 ” 。,7db9d41b-7c75-4c45-9ca0-b300f49781c9,
"Lah, during the laji stage of executing agreement, both parties leh go court again, ask court to confirm ""agreement paper"" kpkb useless, leh?","During performance of the agreement, the two parties brought each other to court again, petitioning the court to affirm invalidity of the ""agreement"".","在 协议 的 履行 阶段 , 两方 当事人 又 将 另 两方 告上 法庭 , 请求 法庭 确认 “ 协议书 ” 无效 。",601c4c41-633f-46f6-b1d1-d3b2743b0084,
