generated,src,tgt,id,label
"被告方 feel that, “职务侵占罪” and “挪用资金罪” 属于 公诉 案件, 案件 whether to 撤销 or not 是由 公安机关 决定, 不是 报案人.","The defendants thought that the ""crime of position encroachment"" and the ""crime of funds misappropriation"" are public-prosecuted cases, and it should be decided by the public security organ whether or not the case should be withdrawn, rather than the reporter.","被告方 认为 , “ 职务侵占罪 ” 和 “ 挪用资金 罪 ” 属于 公诉 案件 , 案件 撤销 与否 由 公安机关 决定 , 而 不是 报案人 。",4969669c-285e-4422-9c77-5c80c1d8c43a,
"She no should appear in competition la, while one 20-year-old British player can get one award medal leh.",She shouldn't have been in the race and a 20-year-old from Britain should have had a medal.,她 不 应该 出现 在 比赛 中 ， 而 一位 20 岁 的 英国 选手 应 享有 一块 奖牌 。,9dd70ae6-25bf-4aa0-8cf5-291cd96e0aac,
"Hongguan hall Qilu Jining auto show 2014 debut hit, expect luxury vehicle exhibition hall still highlight one.","As an exhibition area for luxury vehicles, the Hongguan hall made its debut at the 2014 Qilu (Jining) auto show and made a hit. It is expected that the luxury vehicle exhibition hall will remain a highlight at this year's exhibition.",红馆 作为 豪华车 展区 2014 年 首次 亮相 齐鲁 ( 济宁 ) 车展 十分 成功 ， 今年 豪华车 展馆 依然 将 在 车展 中 大放异彩 。,457666f5-5d38-49e4-b61d-c61796938b95,
面对 本组 最弱 的 对手 尼日利亚 ， 西班牙 也 打 得 非常 艰难 ， 在 最后 时刻 才 勉强 过关。,"Facing the weakest competitor Nigeria in the group, Spain also played very hard and scraped through the game at the eleventh hour.",面对 本组 最弱 的 对手 尼日利亚 ， 西班牙 也 打 得 非常 艰难 ， 在 最后 时刻 才 勉强 过关 。,c93e60e1-84fd-424f-a2f9-74f965dfaa6a,
"Yonhap报 August 10 say, dis stipulation quite challenging for many first-class Korean restaurant, originally plan to exclusively entertain political figures and senior civil servant.","According to the report by Yonhap on August 10, this stipulation poses a challenge to many first-class Korean restaurants that were originally going to exclusively entertain political figures and senior civil servants.",韩联社 10 日 报道 ， 这 条 规定 让 不少 原先 专门 招待 政界人士 和 高级 公务员 的 韩国 高档 餐厅 面临 挑战 。,8b99d50d-4b1a-465f-b60c-c7a83adc31bf,
"Beijing time 8 months 12 days, Spain ah hia lor, finally win 96-87 against Nigeria, see one small chance to qualify lor.","On August 12 Beijing Time, the Spanish men's basketball team saw a glimmer of hope of reaching the next phase after a tough 96-87 victory over Nigeria.",北京 时间 8 月 12 日 ， 西班牙 男篮 好不容易 才 以 96 - 87 击败 了 尼日利亚 ， 看到 了 一丝 出线 的 希望 。,87cc457b-9624-4bb6-aa0c-763ebff4cf99,
"We recognise lah, everyone entitled to own opinion, but whilst posting inflammatory comments on websites, not helpful leh.","Whilst we recognise that everyone is entitled to their own personal opinion, it is not helpful when inflammatory comments are posted on such websites.",虽然 我们 认可 每个 人 都 有权 持有 自己 个人 的 看法 ， 但 在 社交 网站 上 张贴 煽动性 言论 却 没有 助益 。,5402fb7c-c5ec-4929-9168-a1727f74d1e1,
作为 对 这种 产品 需求 的 响应，某人 做出 一个 莫名其妙 的 决定， 就是 制造 更 多 产品，但 仍然 不 打开 那扇 锁住 的 门。,"In response to the demand for the product, someone makes a baffling decision to make more of it but still never unlocks the door.",作为 对 这种 产品 需求 的 响应 ， 某人 作出 一个 莫名其妙 的 决定 ， 那 就是 制造 更 多 产品 但 仍然 不 打开 那扇 锁住 的 门 。,e760d683-79c2-4407-ac52-9c48cd530180,
"When the 大货车 about to 左转弯, it直接撞倒 the man and quickly 卷入货车底部.",When the truck driver was getting ready to turn the truck to the left and directly ran down the man who was quickly pulled under the bottom of the truck.,当大 货车 正欲 左 转弯 时 ， 直接 将 该 男子 撞倒 ， 迅速 将 其 卷入 货车 底部 。,b8c130a5-a89c-4418-95b5-6f82db61ee3a,
"Colombians still kpkb about deal with FARC, which sia big turning point for country, they must think about roots of conflict, leh.","As Colombians continue to weigh the merits of a deal with the FARC, which would mark an seismic turning point for the country, they must consider the roots of the conflict, she said.",她 说 ， 随着 哥伦比亚人 继续 权衡 与 哥伦比亚革命武装力量 达成协议 的 好处 ， 对于 这个 国家 而言 这 将 是 一次 震撼 世界 的 转折点 ， 他们 必须 考虑 冲突 的 根源 。,39f4e6d2-be75-4a18-a398-43d9f4a28fd6,
