generated,src,tgt,id,label
This 就是 how it finds expression 在抵抗社会变化的压力。,This finds expression in resisting the pressure to conform to a changing society.,这 就 体现 为 对 适应 变化 社会 的 压力 的 抵制 。,05e6ccb4-44ee-4c7e-9add-00a146ac9c6c,
"Andrada lor, officials really get caught off guard by pool condition worsen ah.",Andrada said officials were caught off guard by the pool's deteriorating condition.,安 德拉 达 表示 ， 组织者 对 水池 恶化 情况 感到 猝不及防 。,aa6679bf-15c2-4e8b-bcb8-0ec3646e7722,
"Lao ah, Ah Lian say, if modify for worker interest leh, then that plan can avoid fall into Old Money protect fund ah.","Allan Johnston, chair of the pension trustees, said the scheme could avoid falling into the PPF if the benefits for workers were modified.",养老金 受托人 主席 阿兰 · 约翰斯顿 表示 ， 如果 对 工人 利益 进行 修订 则 该 方案 可以 避免 陷入 养老金 保护 基金 。,c207daf1-4a37-4340-a3ee-895a99a5946f,
"Romeijn say room of engineer was kind of claustrophobic, noise of engine 的 noise must have been tremendous lah!",Romeijn said the engineer's room was 'kind of claustrophobic and the noise of the engine must have been tremendous',劳梅恩 说 ， 这个 机师 室 显得 “ 有点 幽闭 ， 而且 机车 的 噪音 肯定 非常 大 ”,039eb6de-e609-44aa-9044-44011fa571c0,
"""Dat blind and imbecile attachment to da most visible of all colours"", write Messimy afterwards, ""was to have cruel consequences""","""That blind and imbecile attachment to the most visible of all colours,"" wrote Messimy afterwards, ""was to have cruel consequences.""",梅 希米 后来 写道 ： “ 盲目 且 愚蠢地 依恋 于 最 显眼 的 色彩 招致 了 残酷 的 后果 。 ”,533c9f7c-de8b-414e-b0b3-89b5d190bf1f,
暂时来说，那个 opinion solicitation draft 已经提高了新能车公司的门槛，包括提高公司在设计和开发能力、生产能力，还有售后服务保障能力的要求。,"In the meanwhile, the opinion solicitation draft has raised the thresholds for new-energy vehicle companies, including raising the requirements on companies' design and development abilities, production capacities, as well as their ability to guarantee after-sales services.",同时 ， 征求意见 稿 提高 了 企业 的 准入 门槛 ， 包括 提高 企业 的 设计 开发 能力 、 生产能力 和 售后服务 保障 能力 。,00ceb16f-47a5-4d6d-9996-f9540443d6df,
"这个 sport, which 可以 help 锻炼 fingering 和 mental creativity, 也 become 一个 fitness means favored by teenagers.","With the development of Yo-Yo sports, activities and competitions in relation to Yo-Yo were launched across the country. This sport, which could help exercise fingering and mental creativity, has also become a fitness means favored by teenagers.",随着 悠悠 球 运动 的 发展 ， 全国 各地 也 开始 陆续 举办 悠悠 活动 赛 ， 而 能够 锻炼 指法 和 脑力 创造力 的 悠悠 球 运动 ， 也 开始 成为 青少年 追捧 的 健身 方式 。,8f64ef6c-8dee-46c0-b23d-f1cd4a38b342,
自从下半年开始，A股市场 rally 了。不过，最近上海综合指数 在3000 points 左右 fluctuated， indicating 投资者的风险偏好在下降。,"Since the beginning of the second half year, the A-share market has rallied. However, recently the Shanghai Composite Index has fluctuated around 3000 points, indicating the decline in investors' risk appetite.",下半年 以来 ， A股 迎来 震荡 反弹 行情 ， 但 近期 大盘 仍 在 3000 点 附近 徘徊不前 ， 投资者 风险 偏好 下降 。,6569ed26-0f76-4df6-ae57-9d1b2d7fa9b3,
"这个灾难揭露了一个系统的 cracks, 在那里 rapid economic growth 是 priority, 而 independent oversight 缺乏是生活的事实。",The disaster has exposed the cracks in a system where rapid economic growth is a priority and the lack of independent oversight is a fact of life.,这场 灾难 暴露 了 一个 系统 的 裂痕 ， 在 该 系统 中 ， 经济 快速增长 被 作为 优先 事项 ， 而且 缺乏 独立 监督 是 个 不争 的 事实 。,1dab32d4-2f35-42d9-8aa2-d901e256349c,
"Present la, China got 31,627 silver screens leh, but US still got 39,000. But, decline at box office this year maybe slow down China to overtake US in dis regard.","At present, China has 31,627 silver screens while the number of silver screens owned by the US is 39,000. Yet the decline at the box office this year may postpone the process of overtaking the US in this regard.",现在 ， 中国 持有 31627 块 银幕 ， 美国 为 39000 块 ， 而 今年 的 票房 下跌 可能 会 推迟 这一 赶超 进程 。,568982fb-74ca-4a52-a06e-8f4b7f110bc2,
"By dat point, pressure on Pulis already relax or become very difficult leh, already reach dat point.",By that point the pressure on Pulis will have eased or become insurmountable.,到 那时 ， 普利斯 身上 的 压力 要么 会 得到 释放 ， 要么 会 变得 更加 艰巨 。,c26d2f8e-62ec-4c01-9705-ac57e989dcee,
"在这个 opinion solicitation draft, 新能源车的 implementation scope 被 adjusted 为 pure electric vehicles, plug-in hybrids 和 fuel cell vehicles.","The implementation scope of new-energy vehicles was adjusted to pure electric vehicles, plug-in hybrids and fuel cell vehicles in the opinion solicitation draft.",在 征求意见 稿 中 ， 将 新能源 汽车 实施 范围 调整 为 纯 电动汽车 、 插电式 混合 动力 汽车 和 燃料电池 汽车 。,321d9c2d-f15c-4fed-ae36-52a3faf43a00,
