generated,src,tgt,id,label
"Lah, Middle Road hope Britain government continue support Xin Keli corner nuclear power station project, sure sure smooth implementation, make decision soon, ensure project go smoothly ah, Britain government already know what to do, right?","The Chinese side hoped that the UK government continues to support the Hinkley Point Nuclear Power Station project, and makes a decision as early as possible to ensure the successful implementation of the project.",中方 希望 英国政府 继续 支持 欣 克利 角 核电站 项目 ， 尽早 做出 决定 ， 确保 项目 顺利 实施 。,9c8c2b8c-1573-4962-b96d-1c38bdedf320,
"His death 成为 this week 让 Colombia 感到 restless 的 debate 的 开端, 因为 为 LGBT community 争取 更大 rights 的 efforts 被 卷入 一场 更广泛 的 political struggle, 使这个国家 陷入 opinion 的 polarization.","His death was the genesis of a controversy that roiled Colombia this week, as the effort to expand L.G.B.T. rights was drawn into a broader political fight that has polarized the nation.",他 的 死 成为 本周 让 哥伦比亚 躁动不安 的 一场 辩论 的 开端 ， 因为 为 LGBT 群体 争取 更大 权利 的 努力 被 卷入 了 一场 更为 广泛 的 政治 斗争 ， 使 这个 国家 陷入 意见 的 两极分化 。,86095b71-3938-4795-a982-9b5492ec3a43,
Dah lar marti ah coast ah fake jie jie kiak kiah,A cycling holiday down the Dalmatian coast,达尔 马提亚 海岸 的 假日 骑行,36f9854f-564d-4cda-bbb2-db6e80211bad,
"上个星期，美国已经报告了 7,350 个 Zika 病例，大部分是在波多黎各， 根据疾病控制与预防中心。","As of last week, 7,350 cases of Zika had been reported in the United States, most in Puerto Rico, according to the Centers for Disease Control and Prevention.","据 疾病 控制 和 预防 中心 报告 ， 截至 上周 ， 美国 已经 出现 7 , 350 例寨 卡 病例 ， 其中 大多数 发生 在 波多黎各 。",0d1a0e80-3571-45d0-9029-2bb6caeff6e6,
"Station ah, those who no can chat face-to-face, can lah dial station hot-line, specifically opened at police station branch, leh!",The interested citizens who cannot conduct the on-site communication can dial the hot-line specially opened at the branch bureau of public security of the station.,不能 现场 交流 的 热心 市民 ， 公安 站 前 分局 还 专门 开通 热线电话 等 你 拨打 。,ee3fa875-8f6c-4ac2-8f72-8a99568ac874,
"Mr. Putin in Crimea la, got some secret plan leh?",What is Mr. Putin planning in Crimea?,普京 先生 究竟 在 克里米亚 策划 什么 ？,88875953-3f79-4273-9af6-5285ab2800dd,
"Same time, combine use multiple source real-time satellite data, can more beneficial for monitor work on land temperature, city heat island, water body change, land use, eco change, etc.","At the same time, to comprehensively apply the real time data of multisource satellites will be more beneficial to developing the monitoring work in the aspects such as surface temperature, urban heat island, water body changes, land utilization and ecological changes.",同时 ， 综合 应用 多源 卫星 实时 数据 ， 将 更加 有利于 开展 地表 温度 、 城市热岛 、 水体 变化 、 土地利用 、 生态 变化 等 方面 的 监测 工作 。,785c91be-7f67-416a-8fb6-4bb2733207e0,
"Ah beng Trump leh, look like blonde Berlusconi lah!","""You know, we used to have Berlusconi in Italy and to me, Trump looks like a blonde Berlusconi,"" Rifo, who is the founder of electro-dance punk formation, The Bloody Beetroots, told CNN.",电子 舞蹈 朋克 组合 血腥 甜菜 根 的 创始人 里福 对 美国有线电视新闻网 表示 ： “ 要 知道 ， 意大利 曾经 是 贝卢斯科尼 当政 ， 对 我 而言 ， 特朗普 就 像是 金 头发 的 贝卢斯科尼 。 ”,a682b186-2c33-4352-b8de-394332f5015f,
我 想 做 一个 好 东家， 对 这家 俱乐部 进行 长期投资。,I want to be a good owner and to invest in this club for the long term.,我 想 做 一个 好 东家 ， 对 这家 俱乐部 进行 长期投资 。,a51d7ade-1508-4208-8e8d-66b628629083,
"The state 很重视 funding 给 needy students，通过建立一个好的 finance-aid system for college students，涵盖 scholarship, loan, part-time jobs, allowance 和 tuition exemption。","The state places great emphasis on the efforts of funding the needy students by establishing a sound finance-aid system for college students covering multiple measures such as scholarship, loan, part-time jobs, allowance and tuition exemption",国家 高度重视 家庭 经济 困难 学生 资助 工作 ， 已 建立健全 了 涵盖 “ 奖 、 贷 、 助 、 补 、 减 ” 等 多项 措施 的 高校学生 资助 政策 体系 。,f75e947f-1c35-4a86-9fcb-0b344353e99a,
This位共和党总统候选人和那位意大利媒体大亨出身的政治家，都是因为他们超群的个性，吸引媒体关注的技巧，还有在媒体上叙述故事的能力而出名。,"The Republican presidential nominee and the Italian media mogul turned politician are both known for their larger than life personalities, their skills in capturing the attention of the press and shaping narratives in the media.",这位 共和党 总统 候选人 和 那位 意大利 媒体 大亨 出身 的 政治家 均 因 其 超群 的 个性 ， 吸引 媒体 关注 的 技巧 和 在 媒体 上 叙述 故事 的 能力 而 闻名 。,5d015f7c-47d1-4f0d-b270-0f6c021a1253,
"不然的话, this 奥运会 就是 a very frustrating one for India, 截至目前 尚未 有 any 奖牌 进账.","Otherwise it's been a gloomy Olympics for India, with zero medals so far.",不然的话 ， 这 对于 印度 而言 就是 一场 令人 沮丧 的 奥运会 ， 截至 目前 尚未 有 奖牌 进账 。,85aa4766-9730-4688-98cb-e260797791fd,
"我 then 收到一个 phone call 从 social services, 他们 asking 我为什么我 had not picked up my daughter.",I then got a phone call from social services asking why I had not picked my daughter up.,然后 ， 我 接到 社会 服务 机构 打来 的 电话 ， 问 我 为何 没有 去 接 我 的 女儿 。,220f7cdb-3ab8-4361-ae01-4edc94e9a4ab,
