generated,src,tgt,id,label
"She say lah, ""If someone no like and have different opinions, they can go international sports arbitration court express already leh.""","If someone dislikes it and has a different opinion, they can go to CAS,"" she explained.",她 解释 说 ： “ 如果 有人 不 喜欢 并 有 不同 意见 ， 他们 可以 去 国际 体育 仲裁 法庭 表达 。 ”,339bde05-279b-4271-97da-977e4ba31cd9,
最近几年，Hollywood blockbusters 都是做得很好，明星云集， hype 很多，大家都在讨论，去 cinema 一起看 together.,"Hollywood blockbusters, which are well made, star-studded and hyped, have been featured in the film market in recent years. It seemed that all people are discussing them, and go to cinema to watch them together.",近年来 ， 好莱坞 大片 可以 说 是 电影 市场 当之无愧 的 主角 ， 它们 通常 制作 精良 ， 众星 云集 ， 宣传攻势 铺天盖地 ， 似乎 每个 人 都 在 讨论 ， 结伴 去 电影院 一探 究竟 。,078cbaa1-e438-490e-a9cf-040dd4d0b2b9,
"In 10 matches of winning, they never lead by more than 1 ball, got 7 times win 1-0 leh.","Of their 10 victories, not one was by more than single goal and seven finished 1-0.",在 获胜 的 10 场 比赛 中 ， 他们 没有 一次 领先 超过 1 球 ， 有 七次 以 1 - 0 取胜 。,e2e6062f-a95b-479a-ad91-cb7a9ef1313f,
The 21-year old suspect 现在 is 在 investigation under terrorism 相关的事情。,"The 21-year old suspect is under investigation for collaboration with terrorists and was planning attacks on people, the source said.",该 消息人士 称 ， 这名 21 岁 的 嫌犯 被 指控 与 恐怖分子 勾结 并 策划 袭击 民众 。,fc9a99d6-0b1b-4dd2-adb9-bba298054e2f,
成本处于最低区间（1亿 - 1.25亿美金）的电影，盈利表现最差，只有 1 / 3 挣到的钱。,"Films with costs in the lowest range between US$100 million and US$125 million delivered the worst performance in profitability, and only one third of them earned money.",成本 处于 最低 区间 （ 1 亿 - 1.25 亿美元 ） 的 电影 盈利 表现 最差 ， 只有 1 / 3 挣到 了 钱 。,efb99395-3f39-4a71-9c41-6a268b3680be,
"Sahin lor, court la hear say Hamal captainship offer come in February 2015.","Sahin was approached about captaining the Hamal in February 2015, the court heard.",法庭 听证 时 获悉 ， 沙欣于 2015 年 2 月 被 提名 作为 哈马 尔 号 拖船 的 船长 。,bee86476-5496-44f7-abe7-0814cca0d212,
"McEneff tucked away the opener 在 17 minutes 之后 after Ciaran Coll's challenge on Schubert, 虽然 the foul 看起来是 outside the box.","McEneff tucked away the opener on 17 minutes after Ciaran Coll's challenge on Schubert, although the foul appeared to be outside the box.",虽然 犯规 看起来 是 在 发球区 以外 ， 在 夏兰 · 科尔 对 舒伯特 犯规 之后 ， 迈克 奈夫于 17 分钟 痛快 地 打入 第一粒 进球 。,7f1655d9-623e-433d-900f-d98b9fe4cff5,
"2016 year ah, 8 month 12 day, Siam ah, one small-time bomb explosion happen, after dat, investigation officer collect crime scene evidence, leh.","Investigation officials collect evidence from the crime scene after a small bomb exploded in Hua Hin on August 12, 2016.",2016 年 8 月 12 日 在 华欣 发生 一次 小型 炸弹 爆炸 之后 ， 调查 官员 收集 了 犯罪现场 的 证据 。,564ebe93-7c85-4bf7-9fc1-dfa435bb4d8f,
想象一下一个很受欢迎的产品，但是它被锁在一个门后面。,Imagine a product that is in high demand but kept behind a locked door.,想象 一下 ， 一种 产品 虽然 有着 大量 需求 却 仍 被 锁 在 门 后 。,85ba8779-f5d8-4b1c-9140-be9a73a50242,
Chengdu的航空公司 会直接用它的Airbus A330 双通道宽体飞机 从Chengdu 飞到Prague 每个星期二和星期五一次。,The Chengdu-based airline will operate its Airbus A330 double-channel wide-bodied aircraft directly from Chengdu to Prague once every Tuesday and Friday.,成都 直飞 布拉格 定期 航班 为 每周 二 、 五 各 执行 一班 ， 采用 空中客车 A330 双通道 宽体 客机 执飞 。,7c3dea69-eeac-4f3d-b83b-9e3da0a95905,
