generated,src,tgt,id,label
"Korean high-end restaurant 高档, leh, after Korean United Press 韩联社 10 日 报道, say they face challenge 挑战, and must face face face 面临, leh, Korean people really like eat at Korean restaurant, ah, but now, they also serve ordinary people, not just high-ranking officials and government big shots 高级 公务员, ah, quite a challenge, leh!","According to the report by Yonhap on August 10, this stipulation poses a challenge to many first-class Korean restaurants that were originally going to exclusively entertain political figures and senior civil servants.",韩联社 10 日 报道 ， 这 条 规定 让 不少 原先 专门 招待 政界人士 和 高级 公务员 的 韩国 高档 餐厅 面临 挑战 。,9ccaee5b-2197-40f5-a5ec-8ec7d736d1ed,
"China side already ah already express welcome lah, express willing to invite Lamos as Philippine President's special envoy to visit Beijing, already ah.",China has expressed its welcome to Ramos' will of paying a visit to Beijing as a special envoy to China.,中国 方面 已经 表达 了 欢迎 拉莫斯 以 菲律宾 总统 特使 身份 访问 北京 的 意愿 。,80e3ab99-443f-4394-8504-a751374a8faa,
"James lor, USAF plan that raise retention bonus of unmanned aerial vehicle pilots from US$25,000 each year to US$35,000 la.","James said that the USAF plans to raise the retention bonus of unmanned aerial vehicle pilots from US$25,000 each year to US$35,000.",詹姆斯 说 ， 打算 将 无人机 飞行员 留任 奖金 从 每年 2.5 万美元 提升 至 3.5 万美元 。,9efc0ce4-a83e-4758-8223-a5ce95cb82e7,
"From 1883 year to 2009 year, with its legendary fame, operate period, those trains once upon a time, very luxurious, symbol lah.",Those trains were a symbol of luxury when they operated under that legendary name from 1883 to 2009.,从 1883 年 到 2009 年 以 其 传奇 名声 而 运营 的 期间 ， 那些 列车 曾经 是 一种 奢侈 的 象征 。,2c5d2b8b-9b73-4c3b-9b76-ed6b610176e0,
"Just 上 ah world la, 大赛 time, Frīedmān think Roh Chit is Phil Pus' ah, Roh Chit same ah Phil Pus, also old rival in world游泳.","As Phelps streaked home for the win, Friedman believed him to be Lochte, Phelps' compatriot and long-term rival at the top of world swimming.",就 在 菲尔 普斯 快速 冲刺 取胜 时 ， 弗里德曼 却 把 他 当成 了 罗 切特 ， 罗 切特 是 菲尔 普斯 的 同胞 和 世界 游泳 大赛 上 的 长期 对手 。,68341916-f251-485d-a4ff-820204764b57,
"The boss of the restaurant 说 that 由于 some Korean government departments 已经 moved to Sejong, the restaurant's business volume 受到了很大的 shock. 估计 after the Improper Solicitation and Graft Act 生效后, the number of guests will 变得 even smaller.","The boss of the restaurant said that as partial Korean government departments have been moved to Sejong, the restaurant's volume of business has suffered a great shock. It is estimated that after the Improper Solicitation and Graft Act takes effect, the number of guests will be even smaller.",饭店 老板 说 ， 随着 韩国 部分 政府 机构 迁至 世宗 市 ， 饭店 营业额 遭受 巨大 冲击 ， 估计 《 金英兰法 》 施行 后 ， 客人 将 更少 。,22495248-1ff5-4d0d-9885-4bab267f13b2,
苏格兰的猎场 产业 该 年度维持着8800份全职工作，协会会长 霍格 亚历克斯 · 表示，这个行业在一些不确定的时期里成为了“就业密集带”。,"The SGA's chairman, Alex Hogg, said the industry supported 8,800 full-time jobs per year in remote areas and was a ""rich seam of employment"" in uncertain times.",苏格兰 猎场 看护人 协会会长 亚历克斯 · 霍格 表示 ， 该 产业 在 偏远地区 每年 维持 着 8800 份 全职 工作 ， 而且 成为 一些 不 确定 的 时期 里 的 “ 就业 密集 带 ” 。,64e1113f-b44e-4123-a670-ee668fac6ba6,
"China la, service industry leh, first half year leh, China's National Statistics Bureau say, contribute to economy growth, one keng, already 54.1 percent, another keng, already 73.4 percent.","According to the National Bureau of Statistics of the People's Republic of China, China's service industry accounted for 54.1% of its GDP in the first half, and the contribution rate of consumption to economic growth reached 73.4%.",中国 国家统计局 数据 显示 ， 上半年 中国 服务业 占 GDP 比重 达到 了 54.1 ％ ， 消费 对 经济 增长 的 贡献率 达到 了 73.4 ％ 。,7e091bce-64ab-41d0-b965-6194c5ae67d7,
"Although leh ah lian wan more and more play social role, still got quite a number of them lack this speech right equivalent to that of ah kuan in family and society at large. (though) leh ah lian wan more and more play social role, still got quite a number of them lack this speech right equivalent to that of ah kuan in family and society at large.","""Though females are playing more and more social roles, quite a number of them lack the speech right equivalent to that of males in family and society at large.""",“ 尽管 女性 正在 承担 越来越 多 的 社会 角色 ， 但 相当 多 的 女性 在 家庭 和 社会 中 缺乏 与 男性 等同 的 话语权 。 ”,0ce9eb77-7120-4f0a-8ed6-86f04e63e44b,
虽然犯规 看起来 是 outside 发球区，but 在 Summer Kuhl 对 Schubert 犯规 后，Mike Knapp 在 17 分钟 很爽 地 打入 第一粒 goal。,"McEneff tucked away the opener on 17 minutes after Ciaran Coll's challenge on Schubert, although the foul appeared to be outside the box.",虽然 犯规 看起来 是 在 发球区 以外 ， 在 夏兰 · 科尔 对 舒伯特 犯规 之后 ， 迈克 奈夫于 17 分钟 痛快 地 打入 第一粒 进球 。,8b50dd3b-2b0f-4b80-bb1c-cacccd6a41d5,
