generated,src,tgt,id,label
没有亲情和正确的指导，常常变成孩子成长时的一个无法挽回的遗憾。,The lack of kinship and correct guidance frequently become an irretrievable pity for the kids during their growth.,缺失 亲情 与 正确引导 ， 往往 成为 这些 孩子 童年 成长 中 无法弥补 的 遗憾 。,8d06b55d-d74f-4f81-979c-0889fb7932f5,
Beijing 时间 8 月 12 日，西班牙男篮好不容易才以 96 - 87 击败了尼日利亚，终于 看到 一丝 出线 的希望。,"On August 12 Beijing Time, the Spanish men's basketball team saw a glimmer of hope of reaching the next phase after a tough 96-87 victory over Nigeria.",北京 时间 8 月 12 日 ， 西班牙 男篮 好不容易 才 以 96 - 87 击败 了 尼日利亚 ， 看到 了 一丝 出线 的 希望 。,9e3ab964-5cdb-4321-b8d4-e4492f51bb5d,
"Facing the weakest 竞争者 Nigeria, Spain 也很努力地打比赛，最后在第十一小时 scraped through.","Facing the weakest competitor Nigeria in the group, Spain also played very hard and scraped through the game at the eleventh hour.",面对 本组 最弱 的 对手 尼日利亚 ， 西班牙 也 打 得 非常 艰难 ， 在 最后 时刻 才 勉强 过关 。,d6ebc948-8cca-47ba-bc2d-ebb62eeee9d0,
"这个项目叫 Eastern Gateway, 明年就要开始建设了。","Construction of the project, dubbed the Eastern Gateway, will begin next year.",被 称为 东 大门 的 这项 工程 将 于 明年 开始 施工 。,bb476c9a-2e5b-49b5-b373-4125fe71b694,
不过， 对 取消 弥撒 的 担心 并 没有 成 真， 一些 组织者 表示， 在 随后 时刻 甚至 出现 人数 激增 现象。,But fears of mass cancellations have failed to materialise -- and some organisers say there has even been a last-minute surge.,不过 ， 对 取消 弥撒 的 担心 并 没有 成 真 ， 一些 组织者 表示 在 随后 时刻 甚至 出现 人数 激增 现象 。,4dfbb65e-58ff-4544-8832-1f4869c23ef1,
"虽然 females 在社会上越来越多的 playing 不同的 roles, 但还是有相当数量的她们 lack 这种 speech right, 不如 males 在家庭和社会的地位。","""Though females are playing more and more social roles, quite a number of them lack the speech right equivalent to that of males in family and society at large.""",“ 尽管 女性 正在 承担 越来越 多 的 社会 角色 ， 但 相当 多 的 女性 在 家庭 和 社会 中 缺乏 与 男性 等同 的 话语权 。 ”,e058c0b2-027e-42c8-99ea-74ea8763d1a4,
"Ah Beng lor, Ah Pek say: ""Kia k chia, then give me call, say me cannot enter school la, ah?""","""The headteacher then phoned me and said I was barred from the school premises,"" added Mr Burnley,",麦克白 先生 补充 道 ： “ 校长 然后 给 我 打 了 电话 ， 说 我 被 禁止 进入 学校 的 场所 。 ”,4c93d74d-ac31-47d6-ac5f-c8070a7fba6d,
"But Rodgers 有lah, 35-year-old de Vries in him leh, Rodgers and de Vries work together at Swansea already, so Rodgers trust him.",But Rodgers has trust in 35-year-old de Vries having worked with the Dutchman during their spell together at Swansea.,不过 ， 罗杰斯 对 35 岁 的 弗里斯 有 信心 ， 他 与 这位 荷兰人 在斯旺 西城 足球 俱乐部 时期 合作 得 很 好 。,e36e2d98-de9d-4b08-8b2c-c44c6510d877,
Tata Steel UK 的救援交易 现在更靠近了，因为 trustees 支持 pension 的变化。,Tata Steel UK rescue deal closer after trustees back pension changes,受托人 支持 养老金 改革 ， 塔塔 钢铁 英国公司 援助 协议 行将 达成,0d94802a-1934-4971-b378-2980e7773d3a,
"有一个 recognition that pension has 一定的 impact 在 commodity business like steel, 所以我们要 find 一个 structural solution, which does not impact business going forward.","There is a recognition that pension has a certain impact in a commodity business like steel, so we have to find a structural solution, which does not impact the business going forward.",有 一个 共识 是 ， 养老金 对 像 钢铁业 这样 的 商品 生意 具有 一定 影响 ， 因此 我们 不得不 寻求 一种 不 影响 企业 进一步 发展 的 结构性 解决方案 。,a8790460-e2f8-495f-8e2e-2de96fbbe606,
