generated,src,tgt,id,label
获得奖牌后，反应真的是很开心啊！,Reaction to the medal.,获得 奖牌 后 的 反应 。,e957c9d2-7270-416f-9038-042b0e15225f,
"根据我们测试的12个水瓶, Treadmill Reviews 说 reusable drinking containers 可能有非常多的 viable bacteria cells: 每平方厘米超过300,000 colony-forming units (CFU/sq cm)。","""Based on the 12 water bottles we tested, we found that reusable drinking containers may be crawling with an alarming number of viable bacteria cells: more than 300,000 colony-forming units per square centimeter (CFU/sq cm),"" Treadmill Reviews said.","Treadmill   Reviews 表示 ： “ 基于 所 测试 的 12 只 水瓶 ， 我们 发现 可 重复使用 的 饮水 容器 可以 窝藏 数量 惊人 的 活菌 细胞 ： 每 平方厘米 菌落形成 单位 ( CFU ) 数量 超过 300 , 000 个 。 ”",6a2ff19c-fcd8-4b67-beb8-d542c645b7c3,
伊萨·姆 拉夫 同时 表示，这个丝绸之路经济带 搭建 了 一座 跨文化 的 对话 桥梁，是各个文明之间互相了解 的 桥梁。,"Meanwhile, Issam Sharaf said that the Silk Road Economic Belt proposed by Chinese President Xi Jinping has built a bridge not only for cross-cultural dialogue but also for various civilizations to learn about each other.",伊萨 姆 · 沙 拉夫 同时 表示 ， 中国 国家 主席 习近平 提出 的 丝绸之路 经济带 搭建 了 一座 跨文化 对话 的 桥梁 ， 是 各个 文明 之间 互相 了解 的 桥梁 。,fa1f7f6d-850d-48cc-aa57-13eaf1f9cc96,
他在那个夏天 quit 了 Welsh outfit 去 join Wolves， 从2013年开始就在 City Ground.,He quit the Welsh outfit that summer to join Wolves and has been at the City Ground since 2013.,同年 夏天 ， 他 退出 斯旺 西城 队 加入 了 狼队 ， 并 从 2013 年 起 效力 于 曼城队 。,0ac5bbba-5288-4e17-a9c6-35f0656e0e18,
"Harbin police meted out penalty, forbidding him enter China within five years, same time make decision in accordance with the law.","The Harbin police meted out the penalty of 5-day detention to the Russian man in accordance with the law. At the same time, a decision of forbidding him from entering China within five years has been made.",哈尔滨市 警方 依法 对该 俄籍 男子 拘留 5 天 的 处罚 ， 同时 作出 限制 其 五年 内 不准 入境 中国 的 决定 。,5501b995-fe4e-4f5e-a797-706c77ac0b91,
"Ugandan President Yoweri Museveni on Thursday meet Wang Yi, thank China lor long-term support, wished for closer cooperation, President Yoweri say ""Ah beng, China really help Uganda develop, Ah beng, Wang Yi, you also very good Foreign Minister, Ah beng, we really appreciate, Ah beng, we want more cooperation, Wang Yi say ""Ah, Yoweri, you very welcome, we also want closer meeting, we work together, make Uganda and China become more good friend""",Ugandan President Yoweri Museveni on Thursday thanked China for its long-term support for Uganda's development and wished for closer cooperation while meeting Chinese Foreign Minister Wang Yi.,乌干达 总统 约 韦里 · 穆塞韦尼 周四 会见 中国 外交部长 王毅时 表示 ， 感谢 中国 对 乌干达 的 发展 所 给予 的 长期 支持 ， 并 希望 增进 双边合作 。,c2c9c26c-6b23-42d3-bdb9-72d31b5dabe8,
"Singapore now already become city third biggest overseas place for settle RMB cross-border, only behind Hong Kong and Taiwan.","Currently Singapore has become the city's third largest overseas destination for cross-border RMB settlement, second only to Hong Kong and Taiwan.",目前 ， 新加坡 已 成为 我市 跨境 人民币 结算 仅次于 香港 和 台湾地区 的 第三 大 境外 地域 。,69051bb5-e924-4d13-8bdb-1eb09bc37244,
Egypt old PM Ismail Shahraf say China dream receive Arab world young people recognize,"According to Former Prime Minister of Egypt Essam Sharaf, the Chinese Dream is recognized by the young in the Arabic world.",埃及 前 总理 伊萨 姆 · 沙 拉夫 ： 中国 梦受 阿拉伯 世界 年轻人 认可,cb4330a8-ed53-4ced-9e7c-08428c62e5a1,
There is also the more 主观的 consideration of getting approval from your 学术 institution to do the research on a Schedule I status substance in the first place.,There is also the more subjective consideration of getting approval from your academic institution to do the research on a Schedule I status substance in the first place.,另外 还有 更 主观 的 考虑 ， 即 首先 要 从 你 所在 的 学术 机构 获得 批准 才 可以 对 一类 管制 物质 开展 研究 。,28053716-676c-4b2e-bb09-6f4786b72247,
"We also work with kakis from Denmark, Norway and United States combine evidence lor.","We also worked with colleagues in Denmark, Norway and the United States to piece specific elements of the evidence together.",我们 还 与 丹麦 、 挪威 和 美国 的 同行 合作 ， 将 具体 的 证据 要素 拼合 在 一起 。,0ca75915-ce91-4389-a36f-790b70dbc8ba,
