generated,src,tgt,id,label
在 第二季度 的 investor 电话会议 上， 京东 的 高管层 多次 强调 京东 在 商超 领域 的进展， 并引发了 投资人 的 积极关注。,"At the telephone conference of investors in the second quarter, JD.com's top executives repeatedly stressed the progress made by JD.com in the field of supermarkets, which triggered the positive attention from investors.",在 第二季度 投资者 电话会议 上 ， 京东 高管层 多次 强调 京东 在 商超 领域 取得 的 进展 ， 并 引发 了 投资人 的 积极关注 。,36e60638-5ecc-4624-833e-69e409acada9,
"Lah, leh ting county got domain e-commerce industry fly fast develop, rural urban crowd life standard and happiness index very obvious upgrade, hor!","The e-commerce industry in Leting County is growing rapidly, pushing up the living standard and happiness index of both urban and rural residents remarkably.",乐亭县 域 电商 产业 飞速发展 ， 城乡 群众 生活 水平 和 幸福 指数 明显提高 。,f0579e84-f6a8-481a-94a0-0ab071f83ffc,
"Activities during period, also got ""high-end chat, showcase, art performance, people's culture, sports culture, cultural travel"" six big blocks of activities lah!","The event also features six key activities including high-end exchange, exhibition, artistic performance, popular culture, sports culture and cultural tourism.",活动 期间 ， 还 将 举行 “ 高端 交流 、 展览 展销 、 文艺演出 、 民众 文化 、 体育 文化 、 文化 旅游 ” 六大 板块 活动 。,ad4e7bab-108c-4314-b34d-9faf17e307a6,
"I stash lor, that's the inaugural issue leh, published twice after the country's independence, they reflect one side, that China's workers always lead the way, contributing to social development and pioneering the pace of progress.","What I collect is the initial issues of magazines published during the country's two times of publication resumption after its founding. They reflect that Chinese workers are always in the forefront of the times, contribute to social development and lead progress of the times.",我 收藏 的 ， 就是 建国 后 两度 复刊 时 的 创刊号 ， 它们 从 一个 侧面 反映 出 ， 中国 工人 始终 站 在 时代 前列 ， 为 社会 发展 贡献力量 并 引领 时代 的 前进 步伐 。,facd21aa-c3a5-4071-82de-c8f98a8abbd9,
肯尼亚的经济研究所执行所长莱玛·森贝特在中非媒体智库研讨会中 说 ， 中国 已经 成为 非洲转型发展的重要伙伴。,"At the China-Africa Media & Think-Tanks Symposium held in Mombasa, Kenya, on August 12, Lemma Senbet, executive director of the African Economic Research Consortium in Kenya, said China has been an important partner for Africa's transformation development.",肯尼亚 非洲 经济 研究所 执行 所长 莱玛 · 森 贝特 在 出席 12 日 在 肯尼亚 蒙巴萨 举办 的 中非 媒体 智库 研讨会 上 说 ， 中国 已经 成为 非洲 转型 发展 的 重要 伙伴 。,7a5cb84a-8041-4a6e-b5aa-a5eec1be35ba,
"Agreement lah, only sign leh, provided Mr. Dong really lah commit embezzlement, violate Criminal Procedural Law Article 12 leh.","The ""agreement"" was signed provided that Mr. Dong was convicted of the embezzlement crime, in contravention of the Twelfth Article of the Criminal Procedural Law.","“ 协议书 ” 签订 的 前提 是 认定 了 董某 已经 构成 了 侵占 挪用 罪 , 违背 了 刑诉法 第十二条 的 规定 。",78ef8e1e-437e-4d39-a52c-52fb9b3708d6,
"One big snake leh successfully grab one small sheep leh, but unlucky lor, snake get pierced by sheep's goat horn leh, and snake also get stuck with prey leh, and sheep also give snake one big scare leh, and snake also get angry leh, and snake also want to bite sheep leh, but sheep already run away leh, and snake also feel very sad leh, and snake also want to cry leh, but snake also no tears leh.","A python succeeded in capturing a gazelle, but its throat was impaled by the gazelle's horn as it attempted to swallow the prey.",一条 巨蟒 成功 拿下 了 一头 小 羚羊 ， 但 在 试图 吞食 猎物 时 ， 不幸 被 小 羚羊 的 羚角 给 刺穿 了 。,d07b7c0e-1d0a-4888-bccc-3408932ce1f5,
奥古 奇 命中 三分，尼日利亚 又 将 差距 缩小 到 1 分后，雷耶斯 和 加索尔 靠 罚球 连得 6 分，比赛 还有 1 分 15 秒 时，以 89 - 82 领先。,"After Oguchi's another three-pointer helped Nigeria reduce the score disparity to 1, Reyes and Gasol who scored 6 straight points with free throws gave Spain an 89-82 lead as there were 1'15'' to go.",奥古 奇 命中 三分 ， 尼日利亚 又 将 差距 缩小 到 1 分后 ， 雷耶斯 和 加索尔 靠 罚球 连得 6 分 ， 在 比赛 还有 1 分 15 秒 时 ， 以 89 - 82 领先 。,28dd454e-5dc0-42ba-8c8a-b3b88509cc0a,
"Restaurant 老板 tell 韩联社 reporter, 多年来, they proud of 提供 high-end food 和 private dining environment.",The boss of the restaurant told the reporter from Yonhap that for many years they have been proud of offering luxury food and private dining environment to customers.,饭店 老板 告诉 韩联社 记者 ， 多年 来 ， 他们 以向 顾客 提供 高档 食品 和 私人 就餐 环境 而 自豪 。,6cf7727b-7175-455a-bd66-09cc2ab81898,
"By comparison, it leh say physically impossible eat enough ganja die lah.","By comparison, it is physically impossible to eat enough marijuana to induce death.",相比之下 ， 就 人 的 身体 条件 而言 ， 不 可能 吃 下 多 到 足以 致死 的 大麻 。,c534d5ee-c053-4fa6-80bd-0f6e49b4e73d,
"Ah beng, last year 9 months ago, air quality okay lah, no pollutant detect, sea water quality reach national standard one class, soil sampling detect result show no significant difference with environment background value, no detect, ah, and it's all good, no problem, no issue, all okay lah!","Since September 5 last year, particular pollutants in the air have not been detected and sea water quality has reached the national first-class sea water standard. Soil sampling test results indicate that there is no prominent difference in comparison with environmental background value.",去年 9 月 5 日 至今 ， 空气 中 特征 污染物 未 检出 ， 海水 质量 达到 国家 一类 海水 标准 ， 土壤 采样 检测 结果显示 与 环境 背景 值 无 显著 差异 。,fdb229ec-09fa-48a8-b08b-462035d22356,
People gather lor annual Catholic pilgrimage at Notre Dame de Lourdes sanctuary leh.,People gather during the annual Catholic pilgrimage at the sanctuary of Notre Dame de Lourdes.,人们 在 一年一度 的 天主教 朝圣 期间 向 卢尔德 圣母院 的 圣地 汇集 。,cfb90116-16c1-4262-862b-431a85438439,
"According to reports, 到 2025 lor, Britain gonna have only one nuclear power station still running, and den electricity supply gonna face major shortage, lor.","According to the prediction of the UK's Energy White Paper, there will be only one nuclear power station still in service in the UK by 2025, leading to major gaps in electric power supply.",据 英国 《 能源 白皮书 》 预测 ， 到 2025 年 英国 将 只有 一个 核电站 仍 在 运行 ， 届时 电力供应 将 面临 重大 缺口 。,b0cf3e9f-02e6-4f51-80e4-5a419960b4ab,
