generated,src,tgt,id,label
"Den then, blockbuster movies really leh rock cinema and earn a bomb lor.",Then is it truly as we thought that blockbusters always rock the cinema and make a bundle of money?,那么 ， 这些 大片 真的 像 我们 以为 的 那样 ， 叱咤 而 来 ， 卷 走 一片 钞票 ， 满载而归 吗 ？,8577c997-9e92-4e73-abaa-7613a28e959b,
"Lah, we take boat 乘船 and go sightseein' 游览 the Kelk River, watch waterfall, then afternoon go sightseein' the round-top church of Hibiñik, it's a masterpiece of Dalmatian Renaissance, right? After that, we take a leisurely stroll on the peaceful Zlarin Island, looking for local coral, and we had a super fun 非常 one day 游览, ya!","A boat trip up the Krka river estuary to visit its waterfalls; an afternoon tour of Sibenik with its domed cathedral, a masterpiece of the Dalmatian Renaissance; and a twilight stroll on the peaceful island of Zlarin in search of its local speciality, coral - make for an interesting day.",乘船 游览 克尔 卡河 入海口 ， 观看 它 的 瀑布 ； 下午 游览 希 贝尼克 的 圆顶 大 教堂 ， 这是 达尔 马提亚 人 文艺复兴 时期 的 杰作 ； 在 平静 的 兹拉林 岛上 黄昏 漫步 ， 寻找 当地 特产 珊瑚 — — 我们 度过 了 非常 有趣 的 一天 。,41249007-4800-4911-b8a6-ca88f175d338,
"DEA continue place ganja alongside heroin and LSD as drugs with high abuse potential, lor, but own former chief administrative law judge Francis Young disagree, leh.","The DEA continues to place marijuana alongside heroin and LSD as drugs with high abuse potential even though the DEA's own former chief administrative law judge, Francis Young, disagreed with this.",缉毒 局 继续 将 大麻 与 海洛因 和 摇头丸 共同 列为 高 滥用 潜力 药物 ， 尽管 缉毒 局 自己 的 前 首席 行政 法官 弗兰西斯 · 杨 并 不 认可 这 一点 。,df81db18-c11e-405f-9210-bda98e045174,
"After grab Olympics medal in Fiji, scene very abnormal lah, first time win, very proud ah!",Extraordinary scenes of celebration have erupted after Fiji won its first-ever Olympic medal.,在 斐济 夺得 其 首枚 奥运会 奖牌 后 ， 欢庆 场面 非同寻常 。,162a1ed0-26bc-42ac-8bf2-328c20059430,
"After event, Wang Shun excitement very ah, ""This medal quite unexpected leh, this feeling really too xia xia and too wonderful ah.""","After the event, Wang Shun's excitement is effusive, ""This medal is a bit unexpected and this feeling is too inconceivable and too wonderful.""",赛后 ， 汪顺 的 兴奋 溢于言表 ， “ 这 奖牌 有点 意外 之喜 ， 这种 感觉 太 不可思议 了 ， 太 美妙 了 ” 。,4f1354d6-21c2-4cc8-b5bc-51b6331411df,
当我们从斯普利特附近风光秀丽的特罗吉尔老港口启航时，伊凡在欢迎会上向初来乍到的人宣布：“早餐和晚餐均安排在八点。”,"""Breakfast and dinner are at eight o'clock,"" Ivan announced to the new intake at the welcome briefing as we set sail from the beautiful old port of Trogir, near Split.",当 我们 从 斯普利特 附近 风光秀丽 的 特 罗吉尔 老 港口 启航 时 ， 伊凡 在 欢迎 会上 向 初来乍到 的 人 宣布 ： “ 早餐 和 晚餐 均 安排 在 八点 。 ”,b6864f2d-e425-4437-9a6c-c0199911f9b0,
"During the 松鸡 hunting season 开幕 speech, the 苏格兰 猎场 看护人 协会 said that 松鸡 hunting can maintain more 工作机会 compared to the 各大 节日 in 爱丁堡.","Marking the start of the season, the Scottish Gamekeepers Association (SGA) said grouse shooting sustained more jobs than the Edinburgh festivals.",在 为 松鸡 狩猎 季节 开幕 致辞 时 ， 苏格兰 猎场 看护人 协会 表示 ， 松鸡 狩猎 与 爱丁堡 各大 节日 相比 能 维持 更 多 的 工作 机会 。,1151b817-beb6-43a5-9cf4-0c2645baccec,
"""我比较希望这次比赛是一个完全干净的 Games,"" 这位20岁的威尔士游泳选手事后说。","""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,b19b9f8c-4c75-4429-b7e0-beef5506a4f5,
据悉，此次虫洞对虚拟现实游乐场所的全新布局，店址依然保留了虫洞最受欢迎的娱乐设施。,It is known that this removal is the brand-new layout of virtual reality recreation places conducted by Wormhole. The new store still retains the most popular amusement facilities of Wormhole.,据悉 ， 此次 迁址 是 虫 洞 对 虚拟现实 游乐场 所 的 全新 布局 ， 新 店址 依然 保留 了 虫 洞 最 受欢迎 的 娱乐 设施 。,fff7ac5e-2e12-4dbb-ac72-7a04e5c6a64b,
随之而来 的 爆炸 摧毁 了 消防站 的 窗户，张梦凡 当时 正 守候 在 无线电 旁 等待 发自 火灾现场 的 报告。,The resulting explosions shattered the windows and brought the roof in at the fire station where Zhang Mengfan was waiting by the radio for reports from the scene.,随之而来 的 爆炸 摧毁 了 消防站 的 窗户 并 导致 屋顶 塌陷 ， 张梦凡 当时 正 守候 在 无线电 旁 等待 发自 火灾现场 的 报告 。,41a6b35d-e7b2-4a1a-82b9-380bcf8b5b8b,
