generated,src,tgt,id,label
"For some ah beng diabetes patients, chronic diarrhea leh actually be the main disease symptom, so easy to deceive and then lead to missed diagnosis and misdiagnose.","For some diabetics, chronic diarrhea might even the primary disease symptom, which is so deceptive and then leads to missed diagnosis and misdiagnose.",部分 糖尿病 患者 甚至 以 慢性 腹泻 为 首发 症状 ， 迷惑性 很强 ， 造成 漏诊 和 误诊 。,8b2bf879-22c7-40d5-af04-b4a89e7e3bde,
"不过, entering the finals 本身 就是 一次 very棒 的 experience, in the future 数年 I 都 会 为 之 而受鼓舞.",But just to get into the final is a great experience that I'll take on with me for years to come.,不过 ， 进入 决赛 本身 就是 一次 很棒 的 经历 ， 在 未来 数年 我 都 会 为 之 而 受 鼓舞 。,31d0df20-be20-4443-9758-65620cde3af5,
下半年以来，A股迎来震荡反弹行情，但近期大盘仍在3000点附近徘徊不前，投资者风险偏好下降。,"Since the beginning of the second half year, the A-share market has rallied. However, recently the Shanghai Composite Index has fluctuated around 3000 points, indicating the decline in investors' risk appetite.",下半年 以来 ， A股 迎来 震荡 反弹 行情 ， 但 近期 大盘 仍 在 3000 点 附近 徘徊不前 ， 投资者 风险 偏好 下降 。,6b2468d3-e7bc-4220-8425-398caff1caa4,
"活动过后，Wang Shun 的兴奋非常明显，""这个 medal 有点意外，这种感觉太不可思议了，太棒了。""","After the event, Wang Shun's excitement is effusive, ""This medal is a bit unexpected and this feeling is too inconceivable and too wonderful.""",赛后 ， 汪顺 的 兴奋 溢于言表 ， “ 这 奖牌 有点 意外 之喜 ， 这种 感觉 太 不可思议 了 ， 太 美妙 了 ” 。,6c9d72d0-7d61-4fb1-bc10-960afa419101,
"Perseids 是 northern hemisphere 三个主要 meteor shower 之一, 而且最适合 observation.","Perseids is one of the three major meteor showers in the Northern Hemisphere, and is most suitable for observation.",英仙座 流星雨 是 北半球 三大 流星雨 之一 ， 也 是 最 适宜 观测 的 流星雨 。,1ba37151-2bc1-4269-a141-2a211e8d4b55,
"In 克里米亚 on the 11th, there was a 大巴 accident that caused 5 人 to 死亡 and 13 人 受伤.","A traffic accident in which a coach fell into a gorge took place in Crimea on August 11, leading to 5 deaths and 13 injuries.",克里米亚 11 日 发生 一起 大巴 坠落 峡谷 的 交通事故 ， 造成 5 人 死亡 、 13 人 受伤 。,fab34e3e-9384-4da8-bf1c-feea2e7532e8,
"我很开心可以成为其他人的 inspiration, 希望可以让这个运动 more diverse.",I'm super glad with the fact I can be an inspiration to others and hopefully diversify the sport.,我 感到 无比 高兴 的 是 自己 能 给 其他人 以 鼓舞 ， 并 希望 推动 体育事业 的 多样性 。,9fa94ff4-91b2-4fdb-80cf-bb06221b0da9,
它是 designed 以符合 our 课程和 assessment specifications，沿着 line 过去和范例的试卷。,It was designed in line with past and exemplar papers and according to our course and assessment specifications.,考试 的 设计 与 过去 的 试卷 和 样例 试卷 相一致 ， 而且 符合 我们 的 课程 与 评定 规范 。,48be5d94-1ac3-47ed-8a4a-689c03aab4e8,
"According to lah, UK's Energy White Paper say so, by 2025 UK only got one nuclear power station still in service, cause big gaps in electricity supply leh.","According to the prediction of the UK's Energy White Paper, there will be only one nuclear power station still in service in the UK by 2025, leading to major gaps in electric power supply.",据 英国 《 能源 白皮书 》 预测 ， 到 2025 年 英国 将 只有 一个 核电站 仍 在 运行 ， 届时 电力供应 将 面临 重大 缺口 。,031bfd95-6437-4d2f-bf19-71cae6cd4ea5,
"Construction ah, lor, adopt fully enclosed construction scheme leh, traffic organization closure construction area, cannot traffic through, wait till condition meet, then open traffic lor, ah!","According to the construction requirements, the traffic organization adopts the ""fully enclosed construction"" organization scheme during the construction, and the enclosed construction area is closed to the traffic, which will be open to traffic once the conditions are met.",根据 施工 需求 ， 施工 期间 交通 组织 采取 “ 全封闭 施工 ” 的 组织 方案 ， 封闭 施工 区域 内 禁止 车辆通行 ， 一旦 具备条件 立即 放开 交通 。,c81ba85c-b1ac-4ba7-bbc3-2254fc7c9828,
"最近，Miyun 区已经派了 8,100 人去前线防洪，在区、镇和村的各个层面，同时也撤离了 2,742 村民到临时避难所。区内的民俗村也停止接待游客。","Recently, Miyun District has dispatched 8,100 persons to be involved in the front line of flood prevention at district, town and village levels, and has evacuated 2,742 villagers across 164 villages to temporary shelters. The folk customs villages across the district stopped receiving tourists.",目前 ， 密云 区镇村 三级 共 投入 8100 人 进入 防汛 一线 ， 已 转移 164 个村 、 2742 人到 安置 点 ， 全区 各 民俗村 不再 接待 游客 。,eaac35cb-ec2e-415c-b2a3-d23dcc13307c,
"Then, Mr. Yang together with his nephew ah, went to police substation, and found old lady there was exactly his mother.","Then, Mr. Yang together with his nephew went to the police substation, and found that the old lady there was exactly his mother.",随后 ， 杨先生 和 侄子 一同 到 红岛 边防 派出所 寻找 母亲 ， 果然 该所 里 的 阿婆 正是 杨先生 的 老 母亲 。,4dd01f9d-1722-452b-88ac-6f7329e498a1,
"Eh, Le Ting xian domain e-commerce industry fly speed develop, chio town folk life standard and happiness index very obvious up ah!","The e-commerce industry in Leting County is growing rapidly, pushing up the living standard and happiness index of both urban and rural residents remarkably.",乐亭县 域 电商 产业 飞速发展 ， 城乡 群众 生活 水平 和 幸福 指数 明显提高 。,50512489-daf4-4e90-ad1c-7a3bb3fe064a,
"He told her: ""Joshua isn't breathing properly, 你快点 come home right away.""","He told her: ""Joshua isn't breathing properly, come home right away.""",他 对 她 说 ： “ 约书亚 呼吸 不 畅 ， 赶紧 回家 来 。 ”,94f4b6fa-bf85-4b40-a440-02cc29b305b9,
The decision to release Victor Anichebe 和 Stéphane Sessègnon 在回顾时也看起来很奇怪。,The decision to release Victor Anichebe and Stéphane Sessègnon also looks odd in retrospect.,回想起来 ， 放走 维克托 · 阿尼切 贝 和 斯特凡 · 塞塞 尼翁 的 决定 也 有些 不可思议 。,c947b730-28c4-406a-9a3d-140a3ee31998,
