generated,src,tgt,id,label
"Lah, he add ah, two officers stationed in Bangladesh escape to New York leh, while one officer stationed in Russia then go Japan, and another one stationed in Bangladesh already flee to New York already, you know what I mean, hor?","He added two civil servants in Bangladesh fled to New York, and one in Russia went to Japan.",他 补充 道 ， 两名 驻 孟加拉 的 公务人员 逃往 纽约 ， 而 一名 驻 俄罗斯 的 公务人员 则 去 了 日本 。,931d5f2e-6f4f-47ae-af1e-c4325e7ef551,
还有一个 case 显示，在没有任何理由的情况下，一名高级警官叫他下属 “编点东西出来”，为了截停并盘查一群年轻黑人男子。,"In one case, a senior policeman asked his subordinate staff to ""cook up something"" to stop and interrogate a young black man.",还有 一个 案例 显示 ， 在 没有 任何理由 情况 下 ， 一名 高级 警官 要求 其 下属 “ 编点 什么 出来 ” ， 以便 截停 并 盘查 一伙 年轻 黑人 男子 。,947ffd79-4de1-4f79-ab0f-44338f4dadfd,
Duterte 表达强烈不满对 Goldberg's 干预总统选举，甚至威胁在他当选总统后割断与美国家庭关系 lah.,Duterte expressed his strong dissatisfaction with Goldberg's interference in the presidential election and even threatened to sever the relationship with the US after he is elected as president.,杜特 尔特 对戈 德堡 干预 选举 表示 强烈不满 ， 甚至 威胁 要 在 当选 总统 后 断绝 与 美国 的 关系 。,1d117ad4-c962-4413-b352-5da28ebe49e6,
"John Sudworth lor, from Tianjin, reports lah!",John Sudworth reports from Tianjin.,请 看 约翰 · 苏德沃斯 发自 天津 的 报道 。,c1c85a81-3eae-45fd-b918-94372a9d03a6,
Tutton 在 women's 200m breaststroke final 只差 0.01 seconds 就打破 British record。,Tutton finished just 0.01 seconds outside the British record in the women's 200m breaststroke final,塔顿 在 女子 200 米 蛙泳 决赛 中仅 英国 纪录 慢 0.01 秒,79bc9242-daef-4b6c-8418-e8fd814c288d,
从 1883 年 到 2009 年，那些列车 曾经 是 一种 奢侈 的 象征。,Those trains were a symbol of luxury when they operated under that legendary name from 1883 to 2009.,从 1883 年 到 2009 年 以 其 传奇 名声 而 运营 的 期间 ， 那些 列车 曾经 是 一种 奢侈 的 象征 。,593dd62c-80bb-4fd6-b183-c8a6321e05a9,
"Lah, Taiwan city only 可能 leh, Mayor Ko Wen-je leh, he always think ""recognize, understand, respect, cooperate"" as basis, can increase good intention between Taiwan and mainland, Taiwan city government also willing to try leh.","With regard to the exchange across the Straits, mayor of Taipei, Ke Wenzhe indicated that based on ""mutual recognition, mutual understanding, mutual respect and mutual cooperation,"" the government of Taipei is willing to endeavor to try all affairs that can increase the kindness between Taiwan and the Mainland.",台北市 市长 柯文 哲对 两岸 交流 秉持 “ 互相 认识 、 互相 了解 、 互相 尊重 、 互相合作 ” 为 基础 ， 能 增进 两岸 善意 的 事务 ， 台北市 政府 都 愿意 努力 尝试 。,4d4a44f0-764b-4302-afa6-a4b6c45a44e6,
在克里米亚，8月11号发生了一宗交通意外，巴士掉进山谷，导致5人死亡和13人受伤。,"A traffic accident in which a coach fell into a gorge took place in Crimea on August 11, leading to 5 deaths and 13 injuries.",克里米亚 11 日 发生 一起 大巴 坠落 峡谷 的 交通事故 ， 造成 5 人 死亡 、 13 人 受伤 。,90dc4df1-2fd5-46c8-ac27-d191553b916e,
"After driver get off lor, he keep say say brake no work well. Policeman go up check brake, really no work well. But policeman criticize driver on his behavior, detain motor tricycle.","After the driver got off the vehicle, he repeatedly emphasized that the brake did not work well. The policeman went up to check the brake and found it really did not work well. But the policeman criticized the driver on his behavior and detained the motor tricycle.","驾驶员 下车 后 , 一再表示 刹车 不好 用 , 民警 上前 检查 发现 这辆 车 的 刹车 确实 不好 用 , 民警 对 驾驶员 的 行为 进行 了 批评 , 并 查扣 了 这辆 机动 三轮车 。",71e7be15-bd3e-4cc1-b10e-58e950235d64,
"这条 roller coaster, 是 built 在 1938年, 这个 coaster, which 没有 seat belts 因为它不是一个刺激的 ride.","The roller coaster, which was built in 1938, does not include seat belts because it's not a stimulating one. The maximum height of the roller coaster is ten meters.",这个 过山车 建于 1938 年 ， 最高 的 地方 有 10 米 ， 并 不是 刺激 类型 的 过山车 ， 所以 没有 安全带 。,79883fc4-e2d8-47bd-968e-5dffa8ba02d0,
