generated,src,tgt,id,label
"Ah beng, mountain guo's football match always got people feeling down leh, especially that one match against Aston Villa, wah piang, they played so badly, leh, it was like a mountain of stinky socks, and I'm like, ""Liao, why so sad leh?""","Little wonder disgruntled reactions were common at The Hawthorns, perhaps most notably after a diabolical 0-0 draw with Villa in late January, when the visitors looked the more likely.",难怪 山楂 球场 经常出现 不满情绪 反应 ， 大概 最 令人注目 的 就是 一 月末 与 阿斯顿 维拉队 以 0 - 0 战平 的 糟糕 表现 ， 那场 比赛 中 客队 看起来 更加 糟糕 。,6a1024fa-75dd-4932-8f58-4a93e2e78313,
尽管 中华文化 源远流长 ， 其 影响 和 作用 还没有 到达 应有 的 高度 ， 不过 发展势头 非常 强劲 。,"In spite of the fact that the Chinese culture is time-honored and has vigorous development momentum, it cannot be denied that its current influence and function are far from reaching its due height.",尽管 中华文化 源远流长 ， 也 有着 非常 强劲 的 发展势头 ， 但 也 不可否认 ， 其 当下 的 影响 和 作用 远 未 到达 应有 的 高度 。,9cb3e6bf-5684-47b9-a586-9574ec2e758a,
The town 是 located 在 200 kilometers 南边 of Bangkok.,The town is located some 200 kilometers south of Bangkok.,该 城镇 位于 曼谷 以南 约 200 公里 。,546c3ca3-f06f-447b-acc4-604482e81c0a,
"Thursday and Friday, five provinces got bombed, killed four people, dozens also injured, Phuket and Hua Hin also got hit, very sad, tourist places, four people died, killed sia.","The bombings in five provinces on Thursday and Friday, including in Phuket and Hua Hin, areas popular with tourists, killed four people and injured dozens.",周四 和 周五 发生 在 五个 省份 的 炸弹 爆炸事件 导致 四人 死亡 ， 几十人 受伤 ， 遭袭 地点 包括 旅游胜地 普吉 和 华欣 。,3232334f-f208-4c70-881d-c54e9e20fd64,
这个公园不可以负责任何因个人原因或监护人照顾不周而发生的安全事故，相关通知已经贴在公园里面。,"The park shall not be held responsible for any safety accidents that took place due to personal reasons or poor care of the guardian, and a related notice was posted inside the park.",因 本人 原因 或 监护人 监管 不 到位 发生 安全事故 的 ， 园方 是 不 负责 ， 园内 也 张贴 了 相关 提醒 。,5c7138c7-4cd1-4d07-9f7b-2f276414bcb1,
"She post on Twitter leh, ""#FixTheSwamp"" must go trending leh.","She wrote on Twitter that ""#FixTheSwamp"" should start trending.",她 在 推特上 写道 “ # FixTheSwamp ” 应该 开始 趋势 预测 。,37b72602-9dd2-47af-a80f-9c3488f7d004,
"These students lor, among them got many young people from rural areas, they receive online tuition, but also must often rush from their hae (like LAH-her) to go to this school in Inverness.","Many of the students were young people in rural areas who received tuition online, but also had to make frequent visits to the college in Inverness from where they lived in places such as Lochaber.",这些 学生 中有 不少 是 来自 乡村 地区 的 年轻人 ， 他们 接受 的 是 在线 授课 ， 但 也 必须 经常 从 他们 的 居住地 （ 如 ： 洛 哈伯 ） 赶往 位于 因弗 内斯 的 这 所 学院 。,837a0c68-5b0a-41b6-a585-0fdff3b82524,
"Court la, before-hand, get know, then ah, Sincklay and wife, Koh Siow Tee, first bring Joshua go swim, then go East Kilburne shop shop.","The court previously heard that that on the day the child died, Sinclair and his wife Kirsty had gone swimming with Joshua and then shopping in East Kilbride.",法院 此前 获悉 在 孩子 去世 的 那天 ， 辛克莱 和 妻子 柯 丝蒂 先 带 约书亚 去 游 了 泳 ， 然后 又 去 了 东 基尔 布赖 德 购物 。,50625404-4294-4fa8-b4dd-f52d50a0f0cf,
"Korin's kakis Patii suggoh ah, ""Let's kpkb lah, sing 'Small lorry do one' lah!""",Colleen's friend Patty recommends The Little Engine That Could.,科琳 的 朋友 帕蒂 建议 哼唱 《 小 货车 做到 了 》 。,c64c399d-4d3b-4abe-bb43-3e266ca52910,
"Same time, Jìngdōng (JD) actively join hands with Yǒnghuī (Yonghui) and Wòěrmǎ (Walmart) strategic partners, at supply chain end open deep cooperation, for consumer provide more rich product.","At the same time, by actively joining hands with its strategic partners such as Yonghu and Wal-Mart, JD.com conducts in-depth cooperation on the side of supply chain so as to provide more diversified products for consumers.",同时 ， 京东 积极 联合 永辉 、 沃尔玛 等 战略 合作伙伴 ， 在 供应链 端 展开 深入 合作 ， 为 消费者 提供 更加 丰富 的 产品 。,8a2d3b61-cbb2-47e8-b6d0-51494053585e,
