generated,src,tgt,id,label
"When 还有 6'09'' left in this quarter, Llull 投进了两个 free throws for a 61-48 Spain lead, 再次是两位数的优势。","When there were 6'09'' left in this quarter, Llull hit two free throws for a 61-48 Spain lead, a two-digit advantage once again.",本 节 还有 6 分 09 秒 时 ， 卢尔 两罚 两中 ， 西班牙 以 61 - 48 重新 取得 两位数 的 优势 。,13d07a7e-3a9d-45ca-92c2-b71016f46642,
中方 友好 地支持 非洲 国家 加强 国防 和 维稳 能力，特别是在 达尔富尔 和 索马里 的 维和 行动。,"The Chinese side supports friendly African countries to strengthen the construction of the ability to maintain stable national defense. In addition, China has offered assistance to relevant African countries and regional organizations such as the AU through bilateral or multilateral channels, supporting their peace-keeping activities in Darfur, Somalia and other places.",中方 支持 非洲 友好 国家 加强 国防 维稳 能力 建设 ， 并 通过 双 多边 渠道 向 有关 非洲 国家 和 非盟 等 地区 组织 提供援助 ， 支持 其 在 达尔富尔 、 索马里 等 地 的 维和 行动 。,51103b70-2b49-470b-a3ca-6089d3983c51,
Investigation officers 收集证据 from crime scene after small bomb explode in Hua Hin on 8月12号 2016.,"Investigation officials collect evidence from the crime scene after a small bomb exploded in Hua Hin on August 12, 2016.",2016 年 8 月 12 日 在 华欣 发生 一次 小型 炸弹 爆炸 之后 ， 调查 官员 收集 了 犯罪现场 的 证据 。,93ed6f22-2d1f-40da-b877-fe89a2bfdfab,
"But, 进入 finals 本身就是一次 very棒的 experience, 在未来几年我都会为之感到 inspired.",But just to get into the final is a great experience that I'll take on with me for years to come.,不过 ， 进入 决赛 本身 就是 一次 很棒 的 经历 ， 在 未来 数年 我 都 会 为 之 而 受 鼓舞 。,c9a64466-3886-47c0-a0da-dfc81429dfb1,
"Chengdu-based 航空公司 will operate its Airbus A330 wide-bodied aircraft 直接 from Chengdu to Prague 每个 Tuesday, once 每个 Friday.",The Chengdu-based airline will operate its Airbus A330 double-channel wide-bodied aircraft directly from Chengdu to Prague once every Tuesday and Friday.,成都 直飞 布拉格 定期 航班 为 每周 二 、 五 各 执行 一班 ， 采用 空中客车 A330 双通道 宽体 客机 执飞 。,9251c18f-11d4-474d-ba43-0d66f6751e3d,
"After 18 months 内, many French ppl now worry bout join public gathering, three big-scale attack events happen already leh.",Many in France are now leery about attending public gatherings after three large-scale attacks in 18 months.,在 18 个 月 内 发生 三起 大规模 袭击 事件 之后 ， 许多 法国人 现在 对于 参加 公众 集会 心怀 顾虑 。,4c1fb562-3698-43ab-b626-d1b8400fa5e2,
"65% Venezuela folks wan oust Maduro, but question is, they willing to fight lor?","65% of Venezuelans want to oust Maduro, the question is if they are willing to fight for it",65% 的 委内瑞拉人 想 罢黜 马杜罗 ， 问题 是 他们 是否 愿意 为 之 斗争,894e6f1b-60ec-491f-9475-85edb3b78359,
"Trampoline 在 2000 年才成为 Olympic 比赛项目, 这次的 Olympics 是 UK 女选手第一次进入 finals.",Trampoline made its Olympic debut in 2000 and this is the first time British women have reached the final.,蹦床 于 2000 年 首次 成为 奥运会 比赛项目 ， 本届 奥运会 是 英国 女选手 首次 进入 决赛 。,e039601e-9f16-489c-9a97-2dce2fdf444a,
"Peh Lor Tee lah say, ""对 me leh, important leh is they can chillax and know they can unleash own whole potential leh, and also know they can do own stuff leh.""","""To me, it's critical that they can be at ease and that they realize that they can reach their full potential,"" Ms. Parody said.",佩若蒂 女士 表示 ： “ 对 我 而言 ， 重要 的 是 他们 可以 轻松自在 并且 意识 到 他们 可以 发挥 自己 的 全部 潜力 。 ”,0a74cdcf-a158-405d-a4c4-565124898e01,
"Dispute leh open new front in national debate leh, leh kpkb over country's future, whether government and FARC lor negotiate peace or not, leh.","The dispute opened a new front in a national debate over the future of a country torn over peace negotiations between the government and the Revolutionary Armed Forces of Colombia, or the FARC, a guerrilla group.",在 以 “ 被 政府 和 哥伦比亚革命武装力量 （ 游击队 组织 ） 的 和平谈判 所 撕裂 的 国家 的 未来 ” 为 话题 进行 的 一次 全国性 辩论 中 ， 这一 争端 开辟 了 一条 新 的 战线 。,327acdb3-0831-4d4b-92c0-63c9c9b8c3eb,
