generated,src,tgt,id,label
"After all that ah beng water districts had spend on project, including sixty-three million from my water district, ""This is to be expected"" that state lor use government money close out planning, said Bob Muir, ah beng for LA-based water district.","After all that local water districts had spent on the project, including $63 million from his water district, ""This is to be expected"" that the state would use government money to close out planning, said Bob Muir, spokesman for the LA-based water district.",洛杉矶 供水 管理区 发言人 鲍勃 · 缪尔 表示 ， 在 各个 地方 供水 管理区 都 为 该 项目 投入 资金 （ 其中 包括 出自 他 所在 的 供水 管理区 的 6300 万美元 ） 之后 ， “ 可以 预料 的 是 ” 该州 将 使用 政府 资金 来 帮助 完成 规划 阶段 的 工作 。,8a328c36-4864-4313-85ed-441312bdcdea,
他 还 称，母亲 有点 老年痴呆，不 知道 坐去 哪里 了，估计 是 被 好心人 扶 上车 的。,"He also said that his mother has never taken a bus by herself, and guessed that it might be some good-hearted people helped her go onto the bus. Since she is suffered from minor senile dementia, she did not know where she had gone herself at that time.",他 还 称 ， 母亲 不会 自己 坐 公交车 ， 估计 是 被 好心人 扶 上车 的 ， 其 又 有点 老年痴呆 ， 糊里糊涂 就 不 知道 坐去 哪里 了 。,2cb5c9db-0dc3-435f-a5ac-5de240a5af05,
听讲座的人可以免费拿到 2.5kg 的鸡蛋，带一个人来听讲座的可以再多拿 2.5kg.,"""People who listen to the lectures can get 2.5kg eggs for free and those who bring another person to listen to the lectures can get 2.5kg more.""",“ 只要 听 一天 讲座 就 能领 5 斤 鸡蛋 ， 拉 来 一个 人 还 再 多领 5 斤 。 ”,b71360c7-94f5-457f-a7be-5f3e1b27c3e6,
"He lor orchestrated lor convoy into region, according NATO, merely cover lor Russian force.","He orchestrated an aid convoy into the region that, according to NATO, was mere cover for a Russian invasion force.",他 策划 了 一支 援助 护送 部队 进入 该 地区 ， 不过 北约 称 此举 仅仅 是 为了 掩盖 俄罗斯 侵略军 。,ee81e111-8106-44ec-8e97-abe4bc72581b,
"Tanzania ah, steel bar demand yearly reach 1.83 million tons leh, but local produce steel bar quality no can meet high-rise building, bridge standard, so country import 70% steel bar lor.","""The annual demand for steel bars in Tanzania has reached 1.83 million tons, but the quality of locally produced steel bars cannot fulfill the requirements of large buildings such as high-rise buildings and bridges, so the country imports 70 percent of steel bars,""",“ 坦桑尼亚 的 钢筋 年 需求量 已 达到 183 万吨 ， 但 当地 生产 的 钢筋 质量 满足 不了 高楼大厦 、 桥梁 这些 大型 建筑 的 要求 ， 该国 70 ％ 的 钢筋 都 靠 进口 。 ”,cba88505-754f-4e32-ab74-02ca081b05e1,
"Qiu Yu say dat, dat self-driving tour market from Mainland to Taiwan got lots of potential, and dat Association actively conduct coordination with Taiwan authorities, lah.",Qiu Yu said that the self-driving tour market from the Mainland to Taiwan has a lot of potential and that at present the Association is actively conducting coordination with Taiwan authorities.,邱屿 说 ， 大陆 到 台湾 的 自驾游 市场 很 有 潜力 ， 协会 目前 正 积极 和 台湾 官方 协调 。,0c67ec61-394c-49fa-92ac-206967d17758,
"Lah, I take charge of parents leh, put heart at ease, hand over to me, okay?",Leave your parents to me.,把 父母 放心 交给 我 。,34391341-8096-4e28-b253-e425c3da981b,
"Russia Kremlin news say lor, Russian president also appoint Vayno as Security Council ah, a member leh.","In the news published by Russia's Kremlin, the Russian president also appointed Vayno as a member of the Standing Committee of the Security Council of Russia.",克宫 发布 的 消息 中称 ， 俄总统 同样 任命 瓦伊 诺为 俄罗斯联邦 安全 会议 常务委员 。,f28e6cb8-a720-4ad2-8be9-633346ceee81,
"Many young ah bengs from rural areas, online tuition already got, but still need to go back to Inverness College from Lochaber leh.","Many of the students were young people in rural areas who received tuition online, but also had to make frequent visits to the college in Inverness from where they lived in places such as Lochaber.",这些 学生 中有 不少 是 来自 乡村 地区 的 年轻人 ， 他们 接受 的 是 在线 授课 ， 但 也 必须 经常 从 他们 的 居住地 （ 如 ： 洛 哈伯 ） 赶往 位于 因弗 内斯 的 这 所 学院 。,e186321d-636f-4d11-ad57-bd076c27696a,
"If summer 夏季 too hot 炎热, baby 宝宝 sweat too much 过多, Ah Lian 家长 can increase frequency 频率 of bath冲澡, then 然后 give him change into dry and cool 干爽 clothes, leh!","If the summer is too hot, babies will sweat too much, so parents can increase showering frequency for them and then put dry clothes on them.",如果 夏季 过于 炎热 ， 宝宝 流汗 过多 ， 家长 可以 增加 冲澡 的 频率 ， 然后 给 他 换上 干爽 的 衣服 。,afd99e63-7b00-47ca-90e3-005d907ddf3d,
