generated,src,tgt,id,label
"Organisation's leh, director Harry Huyton say: ""Effort go into maintain rich supply of game birds for shooting very huge, involve some very controversial practices, lah.""","The organisation's director Harry Huyton said: ""The effort which goes into maintaining a rich supply of game birds for shooting is huge and invariably involves some extremely controversial practices.""",该 组织 的 主任 哈利 · 海顿 表示 ： “ 在 猎场 内 维持 丰富 的 鸟禽 以供 狩猎 ， 这 需要 做 大量 工作 ， 而且 总是 涉及 一些 极具 争议性 的 做法 。 ”,a42ed971-7bc3-4982-84ec-b110ee96fb32,
"However, caffeine cannot be drunk lah, because it can stimulate gut movement and then worsen diarrhea, right?","However, it is best not to have drinks containing caffeine because caffeine can stimulate gastrointestinal motility and then aggravate diarrhea.",但 不要 喝含 咖啡因 的 饮料 ， 因为 咖啡因 会 刺激 肠胃 蠕动 加重 腹泻 。,90db6541-ee81-4ff4-bd76-a06a566d9c14,
You all 的 代表团 既 粗鲁 又 无礼。,Your delegation is pushy and rude,你们 的 代表团 既 粗鲁 又 无礼,538e1299-f0a7-45a2-9efe-de6a5ca22eb8,
Russia 官员 tend to see Hillary Clinton as a可能的 successor 而且对 Moscow 更加 hostile.,Russian officials tend to view Hillary Clinton as the likely successor and as more hostile to Moscow.,俄罗斯 官员 倾向 于 将 希拉里 · 克林顿 视为 可能 的 继任者 而且 对 莫斯科 更具 敌意 。,bd19d4f2-9014-4270-87c0-5a3295c27d7a,
"After事发 lar,泰国警方后对爆炸地点附近的民众和游客do疏散,伤者被送往当地医院 leh.","After the accident, the Thai police evacuated the public and visitors near the explosion sites and sent the wounded persons to local hospitals.",事发 后 ， 泰国 警方 对 爆炸 地点 附近 的 民众 和 游客 进行 了 疏散 ， 伤者 被 送往 当地 医院 。,6fc6578f-f7db-479d-8333-25cda444dafa,
"Through 这次 meeting，Kenneth leh establish friend-ship between Tongliao City and Kent Province, agreement reach, two country trade cooperation go more active lor!","Through this meeting, Tongliao City and Khentii Province have reached a consensus on establishing a friendly relationship between the two regions to enable the economic and trade cooperation between China and Mongolia to be more vigorous.",通过 这次 会议 ， 通辽市 与 肯特 省 建立 友好 地区 关系 的 事宜 达成 共识 ， 两 国 经贸合作 将 更为 活跃 。,28889568-7856-4248-99ca-fc01d093a33e,
"Spite many kai si, symptoms all same same, reflected in皮肤 with red红疹 and red红点, as well asitchy痒皮肤.","In spite of various causes of formation, the symptoms are all much of a muchness, reflected in skin with red rashes and red spot as well as itchy skin.",尽管 成因 不同 ， 但 症状 却 大同小异 ， 都 是 长出 红疹 、 红斑 ， 且 发痒 。,0a3277ac-2c1f-430a-adcf-1d6735d0bc25,
Macy's 要 close 100 个 stores。,Macy's to close 100 stores,梅西 百货 将 关闭 100 个 店铺,803461ac-3a34-43c0-9096-7efc0d4495f4,
他说有两个 civil servants 在 Bangladesh 逃到 New York， 还有一个在 Russia 去了 Japan。,"He added two civil servants in Bangladesh fled to New York, and one in Russia went to Japan.",他 补充 道 ， 两名 驻 孟加拉 的 公务人员 逃往 纽约 ， 而 一名 驻 俄罗斯 的 公务人员 则 去 了 日本 。,9a1088ec-5311-48bc-ae72-3d2657b49b33,
Yunnan 的雨量持续，某些地区有雷阵雨、短时间强降雨、冰雹、强风和其他严重对流天气。,"The rainfall sustained across much of Yunnan, while some regions had thunderstorm, short-time strong rainfall, hail, gale and other severe convective weather.",而且 云南 大部 雨势 维持 ， 局部地区 还 产生 了 局地 雷暴 、 短时 强降水 、 冰雹 、 大风 等 强对流 性 天气 。,11245c28-ab45-4bc4-b20c-b5deb44bc80f,
