generated,src,tgt,id,label
"他 orchestrated 一个 aid convoy 进入这个地区，according to NATO, 只是掩护 Russian invasion force。","He orchestrated an aid convoy into the region that, according to NATO, was mere cover for a Russian invasion force.",他 策划 了 一支 援助 护送 部队 进入 该 地区 ， 不过 北约 称 此举 仅仅 是 为了 掩盖 俄罗斯 侵略军 。,c438bb43-a544-425f-a2d0-fe7f653ff16d,
"After 阿 瑞格 死后, 他的妈妈 发现 了 她 唯一 的 儿子 被学校官员 排斥在群体之外.","After his death, Mr. Urrego's mother, Alba Reyes, sued school officials, faulting them for ostracizing her only son after discovering that he and a classmate had an intimate relationship.",在 阿 瑞格 死后 ， 他 的 妈妈 阿尔瓦 · 雷耶斯 起诉 了 学校 官员 ， 指责 他们 在 发现 她 唯一 的 儿子 与 一名 同学 存在 亲密关系 之后 故意 将 他 排斥 在 群体 之外 。,07d1e685-a8ed-42f6-b375-78ad5b5ac1e4,
"Matt Phillips leh, from Queens park leh, £5.5m signing, leh only one new player enter ah, opening weekend leh.","Matt Phillips, a £5.5m signing from Queens Park Rangers, will provide pace but he is the sole new player entering the opening weekend of the campaign.",以 550 万英镑 转会费 从 女王 公园 巡游 者 足球 俱乐部 签来 的 马特 · 菲利普斯 将 带来 速度 ， 他 是 进入 周末 联赛 开幕 赛事 的 唯一 新 球员 。,1360a465-9cd1-44e5-bf28-7d5aea011bd2,
A security guard 告诉 Reuters 说 this suspicious knapsack 是在 Brazil 和 Croatia 的篮球比赛结束后找到的。,A security guard told Reuters that this suspicious knapsack was found after the end of the basketball game between Brazil and Croatia.,根据 路透社 的 消息 ， 一位 安保 人员 表示 ， 这个 可以 背包 是 在 巴西 和 克罗地亚 的 比赛 之后 被 发现 的 。,10d77e68-c50e-4168-9a8c-37959d513363,
"Uganda presi dat, meet Mr Museveni on Thursday, say thank you China give long time support Uganda grow, hope increase bilateral kpkb.",Ugandan President Yoweri Museveni on Thursday thanked China for its long-term support for Uganda's development and wished for closer cooperation while meeting Chinese Foreign Minister Wang Yi.,乌干达 总统 约 韦里 · 穆塞韦尼 周四 会见 中国 外交部长 王毅时 表示 ， 感谢 中国 对 乌干达 的 发展 所 给予 的 长期 支持 ， 并 希望 增进 双边合作 。,14000361-e2a7-417a-aec5-59107ab21ba2,
德扬 表示 : “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议。”,"""I want a referendum, but I won't protest for security reasons,"" said Deyan.",德扬 表示 ： “ 我 希望 进行 公民投票 ， 但是 为了 安全 起见 我 不会 进行 抗议 。 ”,946be322-858d-4c1a-8075-122938f641d5,
"Wang Shun wins the bronze, ah so cool, express thanks to Rio 2016 Olympics for giving him 200m individual medley bronze, Shun ah so proud, Shun! (王顺 wins the bronze, ah so cool, express thanks to Rio 2016 Olympics for giving him 200m individual medley bronze,顺 ah so proud,顺!)",Express: Wang Shun wins the bronze medal in the men's 200m individual medley at Rio 2016 Olympics,快讯 ： 汪顺 夺得 里 约 奥运会 男子 200 米 混合泳 铜牌,1911eaa9-5016-45b5-a13b-b36fc2e20051,
不过， 对 取消 弥撒 的 担心 并 没有 成 真， 一些 组织者 表示 在 随后 的 时刻， 甚至 出现 人数 激增 的 现象。,But fears of mass cancellations have failed to materialise -- and some organisers say there has even been a last-minute surge.,不过 ， 对 取消 弥撒 的 担心 并 没有 成 真 ， 一些 组织者 表示 在 随后 时刻 甚至 出现 人数 激增 现象 。,936e8c93-76a9-46ec-a3a8-1aacd69a3da8,
"Turkey lah, dat Justice Minister Bechir Bozdag later say, dat country government again ask America to extradite, lor.",Turkey's Justice Minister Bekir Bozdag said later that his government has made a second request for extradition of Gulen to the US.,土耳其 司法部长 贝 基尔 · 博兹达 后来 表示 ， 该国 政府 再次 向 美国 提出 引渡 请求 。,999b6e41-bc44-4c61-b661-049a5f23ece0,
无论这个 weekend 发生了什么，Mr. Putin 的语言对 Ukraine 已经明显 escalated，选择用这个 episode - 不管它有多真实 - 来达到更大的目标。,"Whatever transpired over the weekend, Mr. Putin has unquestionably escalated in his language toward Ukraine, choosing to use this episode - however real it was - for some larger aim.",不论 这个 周末 发生 了 什么 ， 普京 先生 针对 乌克兰 的 发言 无疑 已经 升级 ， 选择 利用 这一 插曲 （ 不论 它 的 真实 程度 如何 ） 达到 某种 更大 目的 。,800f9e6f-6eb7-4b03-b992-dfcb38a2fe39,
"Ah beng got diabetes, symptoms show stubborn diarrhea, no obvious abdominal pain, lab test shows big poo, no infection, but gotta go toilet many times, max 20 times a day leh!","And for diabetic diarrhea, it is mostly expressed in refractory diarrhea without obvious abdominal pain and with assayed excrements that do not accompany infection in most cases, but the number of diarrhea is significantly increased, up to 20-plus times a day.",而 糖尿病 性 腹泻 ， 多 表现 为 顽固性 腹泻 ， 无 明显 腹痛 、 化验 大便 多不伴 感染 ， 但 腹泻 次数 明显 较 多 ， 最多 可达 每天 20 多次 。,83606c15-49a1-4395-9c00-e09a914e5e4d,
