generated,src,tgt,id,label
"It is 得知 that 车祸里有六个小孩, and one of them is 在现场 pronounced dead.","It is learned that there were a total of six children in the wrecked coach, and one of them was pronounced dead at the scene.",据悉 ， 失事 车辆 上 的 乘客 包括 6 名 儿童 ， 其中 1 名 儿童 当场 死亡 。,68c6e275-114f-405c-a8c6-2f04a391363f,
"Friedman say lor: ""Last-lah, he jialat want win leh!""","Friedman shouted: ""Finally, he's going to do it!""",弗里德曼 喊道 ： “ 最后 ， 他 就要 赢 了 ！ ”,187ed483-ae4d-4d9d-ae5c-c18d7627c50d,
养老金受托人主席阿兰·约翰斯顿表示，如果对工人利益进行修订，这个方案可以避免陷入养老金保护基金。,"Allan Johnston, chair of the pension trustees, said the scheme could avoid falling into the PPF if the benefits for workers were modified.",养老金 受托人 主席 阿兰 · 约翰斯顿 表示 ， 如果 对 工人 利益 进行 修订 则 该 方案 可以 避免 陷入 养老金 保护 基金 。,0fbf1d51-2e21-4512-b86b-9713db94040a,
"Lah, since数月以来, MP leh一直争执, want know should拨付 how much专款, and how专款应该专用, leh.",Lawmakers have feuded for months over how much money should be earmarked and how it should be spent.,数月 以来 ， 议员 们 一直 在 争执 应该 拨付 多少 专款 和 专款 应该 如何 专用 。,35676610-4339-4ad2-aeed-48bb5ec2ce71,
We 还 realize 到，关于水瓶和细菌的问题，不锈钢水瓶 is 比塑料水瓶更好选择。,"We also know that when it comes to water bottles and bacteria, stainless steel is a better choice than plastic.",我们 还 了解 到 ， 就 水瓶 和 细菌 问题 而言 ， 不锈钢 水瓶 是 比 塑料 水瓶 更好 的 选择 。,f83a89ed-1d22-4ff7-a81a-1f77d91d2fde,
"Park lor, R&D Park gonna be super major battlefield for economy, focus on strategic emerging industries like smart power grids, electronic communication and new materials industries, invite investment come join, to promote new industries grow and service model innovate.","It will reinforce the R&D Park's role as the major battlefield for economy, focus on strategic emerging industries like smart power grids, electronic communication and new materials industries with investment invitation as a core, in a bid to promote the expansion of new industries and the innovation of service model.",强化 研发 园 板块 的 经济 主战场 职能 ， 以 载体 招商 为 核心 ， 聚焦 智能 电网 、 电子 通讯 、 新 材料 等 战略 新兴产业 ， 促进 新型产业 壮大 和 服务业 态 创新 。,19ed3dc4-8e8d-4d6c-bcc9-9a84b444304a,
I would've prefer leh Games super clean leh.,"""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,7417bdce-6103-4fd1-ae05-dc0336ddb708,
"Mr McBeth, Love Mini editor ah, say online magazine leh, he think no can pick child up on last day, because of ban, right?","Mr McBeth, who is the editor of an online magazine called Love Mini, said he believed he could not even pick his children up on the last day of term, because of the ban.",身为 网络 杂志 《 Love   Mini 》 编辑 的 麦克白 先生 表示 ， 他 相信 由于 这个 禁令 自己 甚至 无法 在 学期 的 最后 一天 去 接 自己 的 孩子 。,68e251ac-ab19-4149-a4a8-7ba46646d960,
"One ah, injured person one, already work in Huáqiáng gōnggōng 9 year, just transfer to new factory area one month lar. According to his uncle introduce, after accident happen, he get sent to Dāngyáng shì rénmín yīyuàn zhòngxìng jiānxīnshì qiangjiù.","An injured person, who had before worked at Huaqiang Chemicals for 9 years, was transferred to the new plant just more than 1 month ago. His uncle said that he was rushed to the ICU of Dangyang People's Hospital for emergency treatment due to severe injuries in the wake of the accident.",一位 伤员 在 华强 化工 工作 了 9 年 ， 刚调 到 新厂区 一个多月 。 据 他 的 舅舅 介绍 ， 事故 发生 后 ， 其因 伤势 过重 被 紧急 送往 当阳市 人民 医院 重症 监护室 抢救 。,95959be9-5238-4a01-8118-0e235b07538a,
凭借 5 - 0 大胜 费恩哈普队，德利城队在联赛排名中上升至第二位。,Derry City have moved up to second in the Premier Division thanks to a thumping 5-0 derby win over Finn Harps.,凭借 5 - 0 大胜 费恩哈普队 ， 德利 城队 在 联赛 排名 中 上升 至 第二位 。,456f4413-2af5-4cfd-885f-2bc156d86134,
"She no should appear in competition lar, but one piece 20-year-old British player should get one block award medal leh, ah.",She shouldn't have been in the race and a 20-year-old from Britain should have had a medal.,她 不 应该 出现 在 比赛 中 ， 而 一位 20 岁 的 英国 选手 应 享有 一块 奖牌 。,8d053bb6-5404-4329-8bae-a29def014299,
"Retail investors lor, Shanghai Composite Index ah fared well leh, thanks to Shanghai-Hong Kong Stock Connect fund inflow lor, for so long time leh.","For retail investors, the Shanghai Composite Index fared well thanks to the continuous inflow of funds to the Shanghai-Hong Kong Stock Connect for a long time.",对于 散户 来说 ， 沪 港通 资金 长时间 持续 流入 后 ， 沪 指 的 表现 都 很 不错 。,313dc4bd-197a-46df-91f0-7558441d5a53,
"Sisley leh eventually jialat find private funding lor, and just in April, seven years after the study was initially proposed, hers become first DEA approve medical ganja trial for post-traumatic stress in kpkb veterans.","Sisley eventually had to find private funding for her project, and just in April, seven years after the study was initially proposed, hers became the first DEA approved medical marijuana trial for post-traumatic stress in veterans.",希思黎 最后 不得不 为 其 项目 寻求 私人 资助 ， 就 在 四月 ， 离该 研究 项目 最初 拟定 的 时间 已 过去 七年 ， 她 的 试验 项目 成为 首个 获得 缉毒 局 批准 用于 研究 退伍军人 创伤 后 应激 障碍 治疗 的 医用 大麻 试验 。,790a915e-61cd-4023-a4ae-86ea52a17d5d,
"From 15 Aug one, police start use electronic police grab one lor.",The traffic police department will start capturing such traffic irregularities with the help of e-police from next Monday (August 15).,从 8 月 15 日即 下周一 开始 ， 交警部门 将 正式 开始 使用 电子警察 抓拍 。,8f613db1-872d-4ff2-9e3d-4d2d312c6b13,
在 video 的开始， 这位 天才 化妆师 展现 的 是 其 常规 的 金发、 女性 的 自我。,"The talented make-up artist begins her video as her regular blonde, female self.",在 视频 的 开始 ， 这位 天才 化妆师 展现 的 是 其 常规 的 金发 、 女性 的 自我 。,ce882f48-478b-45af-b84d-f45baf8e9612,
“ 目前 英国 的 房地产 价格 下跌 ， 资金 开始 流出 ， 稳定 国内 经济 及 市场 体系 成为 了 英国 新政府 的 当务之急 。,"""Currently, since property prices in the UK are falling and outflow of capital starts occurring, keeping domestic economy and market system stable has been the top priority of the UK's new government.",“ 目前 英国 房地产 价格 下跌 、 资金 开始 流出 ， 稳定 国内 经济 及 市场 体系 成为 了 英国 新政府 的 当务之急 。,e400805e-d501-4699-b149-cc286cb5de02,
中远 航运 的 董事长 万敏 表示：“比雷埃夫斯 的 收购计划 是 ‘一带一路’ 方案 的 重要 里程碑 之一。”,"Wan Min, Chairman of COSCO Shipping, said, ""The purchasing plan of the Piraeus Port is one of the important milestones of the 'Belt and Road' initiative.",中远 航运 董事长 万敏 表示 ： “ 比雷埃夫斯 港 收购计划 是 ‘ 一带 一路 ’ 方案 的 重要 里程碑 之一 。,b12f660a-d798-4929-86a9-d53e3dd4206c,
"Lah, compare with old days 的 city living area, future Jinjing living area go spread out around city, kpkb traditional school zone concept also break down, leh!","""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,09490e46-f231-4a9d-91cb-ce164427a9e5,
除掉 平均 2190 万美元 的 营销 费用 和 3050 万美元 的 制作 成本 后 ， 平均 净 收益 8190 万美元 为 收入 首位 ， 利润率 相 对于 影院 发行 要 高 很多 。,"After deducting the average marketing expense of US$21.9 million and production cost of US$30.5 million, the net income stood at US$81.9 million on average, which topped the income list. Its profit rate was much higher than that of theatrical distribution.",除掉 平均 2190 万美元 的 营销 费用 和 3050 万美元 的 制作 成本 后 ， 平均 净 收益 为 8190 万美元 ， 居 收入 首位 ， 利润率 相 较 影院 发行 要 高 很多 。,0c2814f4-5a1a-4a03-b75a-e5b3b20540e7,
