generated,src,tgt,id,label
我们九点在 quay 见。,We meet on the quay at nine.,我们 九点 在 码头 集合 。,86b8af64-df4b-4875-9c48-52ceac14d6f4,
"Ah beng analyst say, dis one like dat Russia do to Ukraine before, make me feel uneasy leh.",Analysts have pointed out disturbing parallels with how Russia behaved just before previous military actions against Ukraine.,分析家 指出 ， 这 与 俄罗斯 早先 针对 乌克兰 的 军事行动 之前 的 表现 有 令人不安 的 相似之处 。,ea1a0ab6-d527-4ac0-9cd3-e064fbfbbdc2,
"Investigators 在查 whether Kermiche 和 Petitjean 有 accomplices 在 France, 还有他们是否有 link with Islamic State, 它已经 claim 这个 attack 的责任。","Investigators are trying to establish whether Kermiche and Petitjean had accomplices in France and whether they had links with Islamic State, which has claimed responsibility for the attack.",调查 人员 正试图 确定 克尔 米奇 和 帕迪 让 在 法国 是否 有 同谋 ， 以及 是否 与 伊斯兰 国 武装 分子 有 联系 ， 伊斯兰 国 武装 分子 声称 对 此次 袭击 负责 。,86fa7a70-132f-4e5c-b51f-236023b425f8,
"在这个 ""one address, multiple licenses"" policy 之后，我 只 need 处理 one business license 和 complete 147 个 business 地址。","After the administration for industry and commerce implemented the ""one address, multiple licenses"" policy, I only need to handle one business license and complete the registration of 147 business addresses.",工商部门 实行 了 “ 一址 多照 ” 后 ， 我 就 只 需要 办理 一个 营业执照 ， 完成 147 个 经营 地址 的 备案 即可 。,d5826876-1182-4b1a-a5f0-bac377526fb8,
"“ These tests 都成功通过, now 我们打算对这些武器的远程效果进行测试.”","""The system has passed all these tests, and now we plan to test the long-distance effect of these weapons.""",“ 这些 测试 都 成功 通过 ， 现在 我们 打算 对 这些 武器 的 远程 效果 进行 测试 ” 。,69d6bbd6-fe10-486f-8d32-3507fa1575df,
"但 in the short term, 长端利率 的 进一步 下行 需要 阶段性 的 风险 暴露 和 资金利率 的 下行。","But judging from a short-term perspective, the further downward movement of the long-term interest rate requires phased risk exposure and the downward movement of capital interest rate.",但 短期 来看 ， 长端 利率 的 进一步 下行 需要 阶段性 的 风险 暴露 和 资金 利率 的 下行 。,0d115bfb-6ddd-4f65-ad65-d2ac3e858422,
"Letter say ah, if our protocol team know more of this kind of behavior, Minister for Sports accreditation cancel, Olympic Games privileges withdrawn, leh!","""Should our protocol team be made aware of further examples of this type of behavior, the accreditation of your Minister for Sports will be cancelled and his privileges at the Olympic Games withdrawn,"" the letter continued.",信中 接着 写道 ： “ 如果 我们 的 礼仪 团队 再度 获悉 出现 此类 行为 ， 贵方 体育 部长 的 参会 资格 将 被 取消 ， 而且 他 在 奥运会 上 的 特权 也 将 被 撤销 。 ”,30c15024-5f6f-42ae-a309-331b5a7ebb5c,
"Mr McBeth, 那个 Love Mini 的 online magazine editor, 说他相信他最后一天 term 不能连自己的孩子都接，因为有这个 ban。","Mr McBeth, who is the editor of an online magazine called Love Mini, said he believed he could not even pick his children up on the last day of term, because of the ban.",身为 网络 杂志 《 Love   Mini 》 编辑 的 麦克白 先生 表示 ， 他 相信 由于 这个 禁令 自己 甚至 无法 在 学期 的 最后 一天 去 接 自己 的 孩子 。,2aea73d0-134f-4a51-ab97-baaf7dc80c99,
2016 年里，克洛伊 · 塔顿 seemly 对 尤利娅 · 叶菲莫娃提出质疑 at Olympic Games lah.,Rio Olympics 2016: Chloe Tutton appears to question Yulia Efimova,2016 年里 约 奥运会 ： 克洛伊 · 塔顿 似乎 对 尤利娅 · 叶菲莫娃 提出 质疑,14b48a98-26c2-4729-b24a-cd008bf50264,
在 China，却并非如此。,But not in China.,在 中国 却 并非如此 。,ad684965-44ff-4a98-b57a-a9aac9643126,
