generated,src,tgt,id,label
"Lah, Stephen stats say, according to him, 29 Hollywood blockbusters got average profit of 1480 million dollars, but surprisingly, profit margin only 3.7% leh, making us go ""oh my god, really?"" Rementein, Stephen's stats show us that, but it's quite unexpected leh, profit margin so low, only 3.7% leh, can't believe it!","Surprisingly, Stephen's statistics showed that these 29 Hollywood blockbusters generated US$14.8 million of profits on average, while the profit rate only reached 3.7%.",令人 意外 的 是 ， 根据 Stephen 统计 ， 这 29 部 好莱坞 大片 的 平均利润 为 1480 万美元 ， 利润率 仅为 3.7% 。,c2653d49-f080-49d3-9beb-42782f655c46,
"炸弹袭击发生在 people 准备庆祝 Queen Sirikit 的生日 on Friday, which 是 considered 母亲节 in 泰国。","The bombings occurred as people prepared to celebrate the birthday of Queen Sirikit on Friday, which is considered Mother's Day in Thailand.",炸弹 爆炸 发生 在 人们 准备 在 周五 为 皇后 诗丽吉 庆祝 生日 之际 ， 在 泰国 这 一天 也 被 视为 母亲节 。,83b83130-1c99-4cbf-885e-8b4c3731fb74,
"On dat one day, we hope all country everywhere ppl come one, go capital city, do mobilize one.",We want people from all over the country to mobilize to the capital city on that day.,在 那 一天 ， 我们 希望 全国 各地 的 人们 前来 首都 城市 进行 动员 。,218464cb-751f-4efd-92ab-d416de6672d3,
"Since Taiwan new leader 蔡英文 take over in May, Taiwan side refuse to acknowledge 基于一个中国原则 的 九二共识, causing 两岸沟通与磋商机制 to停摆.","The Taiwan side has failed to recognize the 1992 Consensus, which endorses the one-China principle, since new leader Tsai Ing-wen assumed office in May, leading to the suspension of communication and consultation mechanisms.",自 台湾 新 领导人 蔡 英文 5 月 上任 以来 ， 台湾 方面 拒绝 承认 基于 一个 中国 原则 的 九二 共识 ， 导致 两岸 沟通 与 磋商 机制 停摆 。,eee8d877-1a2d-46a5-8b4f-a227f949c27d,
"Although 有 reliable 情报 表明 哈马 尔 号 正 携带 有 大量 毒品, but Britain cannot 在 国际水域 登船 检查 without Tanzanian 政府 的 授权, and Tanzanian 政府 从未 进行 过 此类 授权, so we cannot 表明 they are carrying those 毒品.","Despite strong intelligence that the Hamal was carrying a large volume of drugs, it could not be boarded in international waters by the UK authorities without the permission of the Tanzanian government - something they had never previously granted.",尽管 有 可靠 情报 表明 哈马 尔 号 正 携带 有 大量 毒品 ， 但 在 未经 坦桑尼亚 政府 允许 的 情况 下 ， 英国 有关 部门 不能 在 国际水域 登船 检查 ， 而 坦桑尼亚 政府 此前 从未 进行 过 此类 授权 。,43250999-5db0-4c18-8aad-07c936a7fd5f,
Kenyah 非洲经济研究所的执行所长莱玛·森贝特在12号出席在肯尼亚蒙巴萨举办的中非媒体智库研讨会时说，中国已经成为非洲转型发展的一个重要伙伴。,"At the China-Africa Media & Think-Tanks Symposium held in Mombasa, Kenya, on August 12, Lemma Senbet, executive director of the African Economic Research Consortium in Kenya, said China has been an important partner for Africa's transformation development.",肯尼亚 非洲 经济 研究所 执行 所长 莱玛 · 森 贝特 在 出席 12 日 在 肯尼亚 蒙巴萨 举办 的 中非 媒体 智库 研讨会 上 说 ， 中国 已经 成为 非洲 转型 发展 的 重要 伙伴 。,f8458186-22c2-4ae3-b527-9248673bead8,
"However, 这个 sport remains controversial leh, some wildlife bodies say grouse shooting moors linked to raptors' persecution, lor.","However, the sport remains controversial and the management of grouse shooting moors has been linked to the persecution of raptors by some wildlife bodies.",不过 ， 该 消遣 活动 仍 存在 争议 ， 松鸡 狩猎场 的 管理层 已经 被 一些 野生 生物 保护 组织 打 上 迫害 猛禽 的 标签 。,186f8f32-2148-4432-b6a8-701c02d3d054,
他这次 排名第四。,He placed fourth this time.,本届 奥运会 上 他 取得 了 第四名 。,e1891d76-0a66-4d69-9d89-fcc20dbedcbb,
"For散户, after沪港通资金一直流入, 沪指的表现都很不错咯。","For retail investors, the Shanghai Composite Index fared well thanks to the continuous inflow of funds to the Shanghai-Hong Kong Stock Connect for a long time.",对于 散户 来说 ， 沪 港通 资金 长时间 持续 流入 后 ， 沪 指 的 表现 都 很 不错 。,0acaff11-024b-40c2-9842-3c42cc9a8308,
2016 年 8 月 12 日，在 Hua Hin 发生了一次 small bomb explosion 之后，调查官员就开始收集 crime scene 的证据。,"Investigation officials collect evidence from the crime scene after a small bomb exploded in Hua Hin on August 12, 2016.",2016 年 8 月 12 日 在 华欣 发生 一次 小型 炸弹 爆炸 之后 ， 调查 官员 收集 了 犯罪现场 的 证据 。,47a24def-cbb8-4440-9fb9-31fa0de4d2b0,
"但是动物保护慈善机构 OneKind 呼吁停止这些 ""残酷屠杀"" 的鸟类。","But animal protection charity OneKind called for an end to the ""brutal slaughter"" of the birds.",不过 动物 保护 慈善 组织 OneKind 呼吁 终结 对 这些 鸟禽 的 “ 残酷 杀戮 ” 。,938254a9-d435-405a-8183-4ad1e155e145,
