generated,src,tgt,id,label
你老婆相信你。,Your wife believed in you.,你 的 妻子 对 你 很 信任 。,1c90ad77-e947-4932-b36d-09c54616777f,
Last season 排名第 14 位.,Last season's position 14th,上 个 赛季 排名第 14 位,1e95ee4c-82d8-4bb2-837d-bcacb60b0576,
"Norty Han si forest ball club door jor Doris de Friese already reach Glasgow, go complete transfer to Celt ah ball club ah.",Nottingham Forest goalkeeper Dorus de Vries has arrived in Glasgow as he looks to complete a move to Celtic.,诺丁汉 森林 足球 俱乐部 门将 多鲁斯 · 德 · 弗里斯 已经 抵达 格拉斯哥 ， 将 完成 转会 至 凯尔特人 足球 俱乐部 的 手续 。,d868ff6c-342a-4733-a5d6-891768c11f24,
"One big snake succeed grab one small goat, but in try eat food time, unlucky be small goat horn give poke through lah!","A python succeeded in capturing a gazelle, but its throat was impaled by the gazelle's horn as it attempted to swallow the prey.",一条 巨蟒 成功 拿下 了 一头 小 羚羊 ， 但 在 试图 吞食 猎物 时 ， 不幸 被 小 羚羊 的 羚角 给 刺穿 了 。,597e8d80-791c-4ab9-83e2-a3668fe257be,
"Ah beng Mr. Whitehead, body as editor of Love Mini, leh express, he believe leh, since dis ban, even cannot go fetch own kid on last day of semester, lor.","Mr McBeth, who is the editor of an online magazine called Love Mini, said he believed he could not even pick his children up on the last day of term, because of the ban.",身为 网络 杂志 《 Love   Mini 》 编辑 的 麦克白 先生 表示 ， 他 相信 由于 这个 禁令 自己 甚至 无法 在 学期 的 最后 一天 去 接 自己 的 孩子 。,18ca8ab0-2d2e-4c1b-bace-94b87168614a,
"From inside la, China already in structural adjustment ah, old economy got excess supply and market demand not grow enough leh, contradiction quite big leh, old economy adjustment still got pain releasing ah.","Domestically, as China is in the critical period of structural adjustment, the contradiction between the surplus of traditional industries and the inadequacy in the growth of market effective demand is rather acute and the throes caused by the adjustment of traditional industries are still being released.",从 国内 来看 ， 中国 正 处在 结构调整 的 关键时期 ， 传统产业 过剩 和 市场 有效 需求 成长 不足 的 矛盾 还是 比较 大 ， 传统产业 调整 的 阵痛 还 在 释放 。,7a54fb71-f2b9-44ee-aec7-0904fa08c4b2,
特别是，那些打算在不久的将来买房的人，都会更注重他们喜欢的房地产项目的学区，还有他们的孩子将来在哪里读书的问题。,"Especially, those who plan to buy homes in the near future attach more importance to the school districts of the real-estate projects they are in favor of, as well as the problem that where their kids will study in the future.",尤其 是 近期 打算 买房 的 人群 ， 都 更加 关注 所 中意 的 楼盘 属于 哪个 学区 ， 以后 孩子 要 在 哪里 上学 。,bd582d2c-9245-4022-9755-daae8f447165,
""" Lah, even though ladies got more social role now, but still many ladies lack equal say lah, in family and social, you know, like '话语权' la, and it's quite '社会' thing, many '多' people got '角色' but still not equal, you know, '但' it's like that lor.""","""Though females are playing more and more social roles, quite a number of them lack the speech right equivalent to that of males in family and society at large.""",“ 尽管 女性 正在 承担 越来越 多 的 社会 角色 ， 但 相当 多 的 女性 在 家庭 和 社会 中 缺乏 与 男性 等同 的 话语权 。 ”,e234711a-7f7a-4aff-b980-736e652815c0,
"In 2012, the International Olympic Committee 暂停了 Indian Olympic Association 因为他们选了有 pending criminal charges 的领导。",The International Olympic Committee suspended the Indian Olympic Association for violations of its charter in 2012 because they had elected leaders with pending criminal charges.,印度 奥林匹克 协会 2012 年 违背 奥委会 章程 选出 了 背负 刑事 指控 的 领导 ， 国际奥委会 暂停 了 该 协会 的 资格 。,bed9e040-07ed-45e4-a9a2-89c35f046130,
"Meanwhile, court that held agreement lor, liability for breach of contract cannot be settled under ordinary civil agreement, validity of agreement should be review la court, cannot be mean while criminal proceeding proceed.","Meanwhile, the court held that the liability for breach of contract is beyond the scope of ordinary civil agreements, and validity of the agreement should be reviewed in the process of criminal proceeding.","同时 , 法院 认为 , 协议 违约责任 超出 普通 民事 协议 的 责任 范畴 ； 协议 的 效力 应 在 刑事诉讼 程序 中 进行 审查 。",eeb8ffe2-7b0a-4952-8d69-7d3f2ab9494e,
