generated,src,tgt,id,label
"Cai Zelin from China, Qujing, gonna bring back gold for China!","Cai Zelin, an athlete from Qujing, China, will compete for the men's 20 kilometers heel-and-toe walking race at the Rio 2016 Olympics.",来自 曲靖 的 选手 蔡泽林 ， 将 参加 里 约 奥运 男子 20 公里 竞走比赛 。,d3aff74e-0ecd-4408-9faf-ad7e7b1d7208,
"Russia lor, twist or lie about events leh, already know leh, especially in Ukraine still got conflict, very confusing leh.","Russia has been known to distort or misstate events to serve political ends, particularly within the fog of Ukraine's still-ongoing conflict.",俄罗斯 为 政治 目的 而 扭曲 或 谎报 事件 已 为人所知 ， 尤其 是 在 乌克兰 仍 持续 冲突 的 迷雾 中 。,3360b008-19a6-4549-be73-bf05883b340e,
令人 意外 的 是， according to Stephen 的 统计，这 29 部 好莱坞 大片 的 平均利润 是 1480 万美元，利润率 仅有 3.7%。,"Surprisingly, Stephen's statistics showed that these 29 Hollywood blockbusters generated US$14.8 million of profits on average, while the profit rate only reached 3.7%.",令人 意外 的 是 ， 根据 Stephen 统计 ， 这 29 部 好莱坞 大片 的 平均利润 为 1480 万美元 ， 利润率 仅为 3.7% 。,1582d9af-adad-478f-8548-03d9e14d5e0c,
"根据 Scuoler 的看法, 只要对两国都有利益, 中国可以在帮助 UK 重建基础设施方面扮演重要角色。","In the view of Scuoler, where it is in the interests of the both countries, China can play a key role in helping the UK reconstructing infrastructures.",斯科 勒尔 认为 ， 只要 符合 两 国 利益 ， 中国 可以 为 帮助 英国 重建 基础设施 发挥 关键作用 。,16c8bfb6-fe5c-4d9c-aaae-553a4f47697f,
"Currently, many heritage sites still have problems like “重申报、轻保护，重开发、轻管理”等, making world heritage become a “money-making tree”.","For the time being, many heritage sites have been found ""taking the application seriously but making light of preservation and protection, taking the exploitation seriously but making light of management"", turning the World Heritage into a cash cow.",目前 ， 不少 遗产地 还 存在 “ 重 申报 、 轻 保护 ， 重 开发 、 轻 管理 ” 等 问题 ， 世界遗产 变成 “ 摇钱树 ” 。,1201787f-f367-421b-93c6-7d6f3b641217,
伊凡 说，骑自行车 之后 做伸展运动 很重要， 我们 下午 可以 在 自己的床上 或者 在 顶层甲板的软垫躺椅 上 练习 伸展，酒保 安东尼奥 随时 准备 献上 他调配的 鸡尾酒。,"Ivan says stretching is important after cycling, and we practise stretching out for the afternoon on our beds or a cushioned lounger on the top deck with Antonio the barman ever ready to administer one of his cocktails.",伊凡 说 ， 自行车 骑行 之后 做做 伸展 运动 很 重要 ， 我们 下午 在 自己 的 床上 或者 在 顶层 甲板 的 软垫 躺椅 上 练习 伸展 运动 ， 酒保 安东尼奥 随时 准备 献上 他 调配 的 鸡尾酒 。,c029e87e-0de7-401a-a9c8-01b86fafec7d,
"Kerry indicated 在 that time, $32 million 会 be offered 给 the government of the Philippines.","Kerry indicated at that time that $32 million would be offered to the government of the Philippines as assistance. It is probable that for the second time, Kishida will express the intention to offer assistance to the construction of the North-South commuter rail in Manila during the talks on August 11.",克里 当时 表示 将 向 菲律宾 政府 提供 3200 万美元 援助 ， 岸田 也 极 有 可能 在 11 日 的 会谈 中 ， 再次 表明 为 马尼拉 南北 通勤 铁路 建设 等 提供援助 。,985b62f9-120f-4fe9-8096-68e192b216bb,
"Surprisingly, Stephen's stats show leh, 29 Hollywood blockbusters generate average profit US$14.8 million, but profit rate only reach 3.7% lah.","Surprisingly, Stephen's statistics showed that these 29 Hollywood blockbusters generated US$14.8 million of profits on average, while the profit rate only reached 3.7%.",令人 意外 的 是 ， 根据 Stephen 统计 ， 这 29 部 好莱坞 大片 的 平均利润 为 1480 万美元 ， 利润率 仅为 3.7% 。,f8374aa5-d24e-4669-89c4-ca56b2b274bf,
"Lah, Thailand's 3 southern provinces, Yala, Narathiwat and Pattani, all say no to this civilian referendum supported by the military government, leh, these provinces with majority Muslim population have been in rebellion since 2004 and already caused 6,500 plus people to die, leh.","The three southern provinces of Hua Hin, Phuket and Phang Nga all rejected the military-backed referendum, and the Muslim-majority southeastern provinces of Thailand have faced an insurgency that has left more than 6,500 people dead since 2004.","华欣 、 普吉 和 攀牙府 所在 的 三个 南方 省 都 反对 由 军政府 支持 的 公民投票 ， 这些 穆斯林 占多数 的 泰国 东南部 省份 自 2004 年 起 就 有 叛乱 活动 并 已 导致 6 , 500 多人 死亡 。",ce73f4de-65d8-462d-bc8e-609f5ae354ad,
Defender 通常 被 低估，特别是 乔尼·埃文斯，听说 阿森纳 最近 在 injury crisis 之后 想要 invite 他 加盟。,"Those defenders are often underappreciated, not least Jonny Evans, who is said to have Arsenal chasing him following their latest injury crisis.",后卫 往往 被 低估 ， 特别 是 乔尼 · 埃文斯 ， 据称 阿森纳 俱乐部 在 最近 的 伤员 危机 之后 想 邀请 他 加盟 。,e5d02834-3d7d-45f0-b049-47beffd4edd0,
自从下半年开始，A股市场有回升。可是最近上海综合指数一直在3000点附近波动，表示投资者的风险偏好在下降。,"Since the beginning of the second half year, the A-share market has rallied. However, recently the Shanghai Composite Index has fluctuated around 3000 points, indicating the decline in investors' risk appetite.",下半年 以来 ， A股 迎来 震荡 反弹 行情 ， 但 近期 大盘 仍 在 3000 点 附近 徘徊不前 ， 投资者 风险 偏好 下降 。,058e9641-3481-4d82-89fa-527188575036,
"Before the trial, Li Jing 小心地 reviewed the file materials, wrote 记录 of the file review, and guided the collegiate panel 来拟定 the trial outline and scheme.","Before the trial, Li Jing carefully reviewed the file materials, wrote records of the file review and guided the collegiate panel to draw up the trial outline and scheme.",开庭 前 ， 李静 仔细 审阅 了 卷宗 材料 ， 撰写 了 阅卷 笔录 ， 并 指导 合议庭 拟定 庭审 提纲 和 方案 。,65adbe89-e9b8-434a-89e1-e38e524120c8,
"In Scotland la, during hunting season, ah say ""hello"" lor, the Scottish Hunting Association say, ""Hunting season leh, got more job opportunities than Edinburgh festivals leh, ah!""","Marking the start of the season, the Scottish Gamekeepers Association (SGA) said grouse shooting sustained more jobs than the Edinburgh festivals.",在 为 松鸡 狩猎 季节 开幕 致辞 时 ， 苏格兰 猎场 看护人 协会 表示 ， 松鸡 狩猎 与 爱丁堡 各大 节日 相比 能 维持 更 多 的 工作 机会 。,270b5cc9-1e14-434f-b634-2adabd890f15,
Tata Steel UK 的 rescue deal 现在 closer 了，因为 trustees 支持 pension changes 之后。,Tata Steel UK rescue deal closer after trustees back pension changes,受托人 支持 养老金 改革 ， 塔塔 钢铁 英国公司 援助 协议 行将 达成,01a70dc3-6001-4b92-ba1d-38521118cd67,
"No lah, if not, dis one for India is one big disappointment Olympics, till now still no medal ah.","Otherwise it's been a gloomy Olympics for India, with zero medals so far.",不然的话 ， 这 对于 印度 而言 就是 一场 令人 沮丧 的 奥运会 ， 截至 目前 尚未 有 奖牌 进账 。,4b4634a6-e757-4161-93cd-6f49edd6bf0d,
Quite a number of restaurants 要 adjust 他们的 standard of table money and promote more inexpensive set meals. Some restaurants 已经 switched to other industries once and for all.,Quite a number of restaurants have to adjust the standard of table money and promote more inexpensive set meals. Some restaurants have closed down or switched to other industries once and for all.,不少 餐厅 调整 餐费 标准 ， 推出 更 廉价 的 套餐 ， 有 的 则 干脆 关张 、 改行 。,19c40ad9-a420-4434-9682-20738f029d28,
"HMS Somerset and HMC Valiant stop lar, Navy cutter frigate Somerset, Border Force so strong, Royal Navy ah!",It was stopped by the Royal Navy frigate HMS Somerset and Border Force cutter HMC Valiant.,该 走私船 被 皇家 海军 HMS   Somerset 号 护卫舰 和 边防 卫队 HMC   Valiant 号 武装 快艇 拦截 。,b2fd9376-7b3a-4a5c-a8b1-f848b23bb1e5,
加拿大 电视台 报道 说 ， 警方 得到 情报 ， 一个 名叫 阿伦 · 德赖 的 人 要 制造 炸弹 发动 恐怖袭击 。,CBC Television reported on August 11 that the police got the information on August 10 that a man called Aaron Driver sought to make bombs to launch terrorist attack.,加拿大 电视台 11 日 报道 说 ， 警方 10 日 得到 情报 ， 一个 名叫 阿伦 · 德赖 弗 的 人 要 制造 炸弹 发动 恐怖袭击 。,89a5a97c-b519-4b4d-ae0f-7ab5f3377805,
We lah will take action against those who no return.,We will carry out the legal operations for those who have not returned.,我们 将 对 尚未 回国 的 那些 人 采取 法律 行动 。,6e6660de-84a4-4fd1-b159-75538b14677a,
此次活动 由 海南省 工商局、海口市 工商局、海口市 四个 区 分局 和 工商所 四级 登记 机关 集中 办理 登记，确保 高效 服务 投资 项目 落地，当场 办理 业务。,"During the event, registrars from registration authorities of four levels of administrations for industry and commerce, including the Administration for Industry and Commerce of Hainan Province, the Administration for Industry and Commerce of Haikou City and those of four districts and some townships of Haikou, collectively handled the registration and clear the procedures on the site to ensure efficient service and investment project landing.",此次 活动 由 海南省 工商局 、 海口市 工商局 、 海口市 四个 区 分局 和 工商所 四级 登记 机关 注册 官 现场 集中 办理 登记 ， 当场 办结 业务 ， 确保 高效 服务 投资 项目 落地 。,cf3e490b-d1dc-4789-992f-bdcbbb6d5771,
"毫无疑问, 第二次 penalty 是前德利城队中场球员巴里·莫洛伊 撂倒了舒伯特, 所以迈克奈夫在第一粒进球三分钟后再把比分扩大到2-0。","There was no doubt the second spot-kick, with former Candystripes midfielder Barry Molloy bringing downing Schubert and McEneff making it 2-0 three minutes from the break.",毫无疑问 ， 第二次 罚 点球 是 前 德利 城队 中场 球员 巴里 · 莫 洛伊 撂倒 了 舒伯特 ， 这样 迈克 奈夫 就 在 第一粒 进球 三分钟 之后 再次 将 比分 扩大 至 2 - 0 。,c88f8415-bbce-40ff-8edf-138f3d090169,
"Treadmill reviews 表示：“基于 所 测试 的 12 只 水瓶， 我们发现 重复使用 的 饮水容器 可以窝藏数量惊人的活菌细胞：每平方厘米菌落形成单位 (CFU) 数量超过 300,000 个。”","""Based on the 12 water bottles we tested, we found that reusable drinking containers may be crawling with an alarming number of viable bacteria cells: more than 300,000 colony-forming units per square centimeter (CFU/sq cm),"" Treadmill Reviews said.","Treadmill   Reviews 表示 ： “ 基于 所 测试 的 12 只 水瓶 ， 我们 发现 可 重复使用 的 饮水 容器 可以 窝藏 数量 惊人 的 活菌 细胞 ： 每 平方厘米 菌落形成 单位 ( CFU ) 数量 超过 300 , 000 个 。 ”",a7ea735c-06b5-454d-b36c-9ca25535e3ce,
"Executives 一直在说 他们 are embracing 一个 strategy 这样特别强调 roughly 150 of their top-performing stores, trying to wring more sales out of 那些 already-productive locations.","Executives have been saying for some time that they are embracing a strategy that puts particular emphasis on roughly 150 of their top-performing stores, trying to wring more sales out of those already-productive locations.",高层 管理 一段时间 以来 一直 在 说 ， 他们 正在 制定 一个 战略 ， 将 重点 放在 约 150 个 业绩 最好 的 店铺 上 ， 尝试 在 那些 业绩 不错 的 地点 再 挤出 更 多 销售额 。,a2105cd4-ef81-454b-bc2d-e24f6d38a887,
"Although strong lah that Hamal got strong intelligence, carrying large volume of drugs, but UK authorities cannot board without Tanzanian government permission, which they never previously granted, despite something, ah.","Despite strong intelligence that the Hamal was carrying a large volume of drugs, it could not be boarded in international waters by the UK authorities without the permission of the Tanzanian government - something they had never previously granted.",尽管 有 可靠 情报 表明 哈马 尔 号 正 携带 有 大量 毒品 ， 但 在 未经 坦桑尼亚 政府 允许 的 情况 下 ， 英国 有关 部门 不能 在 国际水域 登船 检查 ， 而 坦桑尼亚 政府 此前 从未 进行 过 此类 授权 。,5922e1e5-1b12-4775-9b36-41812ecb7a0c,
成本处于最低区间（1 亿 - 1.25 亿美元）的电影，盈利表现最差，只有 1 / 3 才挣到钱。,"Films with costs in the lowest range between US$100 million and US$125 million delivered the worst performance in profitability, and only one third of them earned money.",成本 处于 最低 区间 （ 1 亿 - 1.25 亿美元 ） 的 电影 盈利 表现 最差 ， 只有 1 / 3 挣到 了 钱 。,8841e644-4125-4e52-aa73-682071d06dda,
"Two Turkish guys, leh, get caught by the authorities in North Sea, leh, smuggling 5 billion pounds of kpk (可卡因) worth of coke, and both get sentenced to at least 20 years in jail, lor.",Two Turkish men convicted of smuggling £500 million worth of cocaine on board a ship in the North Sea have each been jailed for at least 20 years.,两名 土耳其 男子 被控 在 北海 用船 走私 价值 5 亿英镑 可卡因 ， 分别 被判 入狱 至少 20 年 。,c6eec67d-93e8-4aee-a641-a632db6985e8,
" entrusted agent deem ""agreement"" 是 criminal proceedings 中的 criminal suspect 和 victim 之间的 civil understanding.","The entrusted agent of the defendants deemed that the ""agreement"" is the civil understanding reached between criminal suspects and victims in the process of criminal proceedings.","被告方 代理人 认为 , “ 协议书 ” 的 性质 , 是 在 刑事诉讼 进行 中 , 犯罪 嫌疑人 与 被害人 达成 民事 谅解 。",a1f5e0af-aed4-4785-a7bd-8a18bf844b7c,
"In video clip la, leh, at end la, she even use some music from drama, create one kinda dazzling yet weird atmosphere ah, in leh.","She even uses some audio from the show at the end of the clip, in an eerie albeit brilliant tribute.",在 视频剪辑 的 末尾 ， 她 甚至 使用 了 出自 剧中 的 一些 音乐 ， 营造 出 一种 辉煌 却 又 怪诞 的 氛围 。,b250cebf-8c1c-4092-af72-7f8d817dc865,
"之前，Steve 和他身边的人都没有 notice 这个 aspect, 但是一个月前 Steve 长了胡子，his fellows 才提到。","Previously, Steve and people around him did not notice this aspect, but his fellows mentioned it after Steve grew his beards one month ago.",之前 史蒂夫 和 身边 的 人 并 没有 注意 到 这 一点 ， 但是 自从 1 个 月 前 史蒂夫 留 起 胡须 后 ， 他 身边 的 同事 才 跟 他 提起 这件 事 。,3e4081ce-8318-415f-a56e-04e565ea6969,
"Treadmill Reviews 表示：“基于所测试的 12 只水瓶，我们发现可重复使用的饮水容器可以窝藏数量惊人的活菌细胞：每平方厘米菌落形成单位 (CFU) 数量超过 300,000 个。”","""Based on the 12 water bottles we tested, we found that reusable drinking containers may be crawling with an alarming number of viable bacteria cells: more than 300,000 colony-forming units per square centimeter (CFU/sq cm),"" Treadmill Reviews said.","Treadmill   Reviews 表示 ： “ 基于 所 测试 的 12 只 水瓶 ， 我们 发现 可 重复使用 的 饮水 容器 可以 窝藏 数量 惊人 的 活菌 细胞 ： 每 平方厘米 菌落形成 单位 ( CFU ) 数量 超过 300 , 000 个 。 ”",5f6711ea-2149-4a4b-8741-6ba66262881a,
"Lah, Lancashire county police confirm, but they no show up, leh.","Lancashire Police confirmed they were called by the school, but did not attend.",兰开夏郡 警方 确认 他们 接到 了 学校 的 电话 但 没有 出席 。,60ac956e-6b88-4812-aba1-8616f4daf1c6,
"Lah, 12 days ago, leh, Russia's 7th Cultural Festival, 俄, officially opens in China, 中国, at Black River City, 黑河市, and it starts at night, 日晚, on the 12th, 12, and it's called the 中 Russia Cultural Festival, 中 俄 文化 大集, and it's held at, 在, Black River City, 黑河市, on the 12th, 12, leh.","The seventh Sino-Russian Cultural Large Set opens at Heihe, Heilongjiang province, on the evening of August 12.",第七届 中 俄 文化 大集 于 12 日晚 在 中国 黑河市 开幕 。,9aa715fc-e9f0-4210-9b5a-cdba41af8888,
"“ In the future, 济宁 的 居住区 将遍布城市的四周, 而 传统的 学区 概念 也 将 被 打破。”","""In contrast with the relative concentration of residences in cities, the residences of Jining in the future are expected to be located all around the city and the traditional idea about school districts will be broken.""",“ 与 以往 的 城市 居住区 相对 集中 相比 ， 将来 济宁 的 居住区 会 遍布 城市 的 四周 ， 而 传统 的 学区 概念 也 将 被 打破 。 ”,febec750-6536-49e4-a5f8-6f8af4c17eec,
"By Thursday morn lar, inside sanctuary gotlah armed guard, den gate become single file entry leh, with metal barrier, search bag on the way in leh.","""By Thursday morning, there were armed guards inside the sanctuaries and then the gates became single file entry (with metal barriers) with bags being searched on the way in,"" she told The Local.",她 告诉 地方 报说 ： “ 星期四 早晨时 ， 圣地 里 部署 了 一些 武装 警卫 ， 然后 大门 （ 使用 金属 路障 ） 设置 成 只许 单排 队列 进入 ， 在 进门 的 过程 中要 搜查 包裹 。 ”,312d1410-8e59-414e-a9ff-5e2a5e90e4bd,
"我收到一个 phone call 从 social services, 叫我为什么还没去接我女儿。",I then got a phone call from social services asking why I had not picked my daughter up.,然后 ， 我 接到 社会 服务 机构 打来 的 电话 ， 问 我 为何 没有 去 接 我 的 女儿 。,7166a9b8-1bf3-486a-9bab-e18b2bcb4780,
关于用转基因技术来“用蚊子消灭蚊子”，有很多争议，里面一些专家认为这样会对环境带来未知的影响。,"There are also controversies about utilizing transgenic technology to ""eliminate mosquitoes with mosquitoes"", among which some experts believed that this will bring unknown influence to environment.",利用 转基因 技术 “ 以 蚊 灭蚊 ” 也 有 争议 ， 一些 专家 认为 这会 对 环境 产生 未知 影响 。,bc693dec-d451-41c9-b6e2-cafc91e549af,
"But her latest transformation, into Buster Bluth from Arrested Development, really sia sia impressive leh!","But her latest transformation, into Buster Bluth from Arrested Development, is pretty incredible by anyone's standards.",不过 ， 她 最新 的 角色 转换 ， 变 身为 《 发展 受阻 》 中 的 巴 斯特 · 布拉斯 ， 从 任何人 的 标准 看来 都 相当 不可思议 。,250fcebc-9317-4b0c-a58c-5a170ff8ec15,
"From now till recent, citizen initiative still get many support, during collect signature stage, mobilize people come out, reach unprecedented scale leh.",Until recently the referendum initiative had plenty of support - people moved in unprecedented numbers during the collection of signatures phase.,直至 最近 ， 公民投票 的 倡议 还 得到 大量 支持 ， 在 收集 签名 的 阶段 ， 动员 起来 的 人数 达到 了 前所未有 的 规模 。,39acffb3-f3c2-4348-bc37-9f9cc26de8fb,
"She say, leh, with Colombia ppl continue balance with Colombia revolutionary armed forces make deal got benefits, lor, for dis country, dis gonna be one big turning point shake world, they must think about conflict root cause, ah.","As Colombians continue to weigh the merits of a deal with the FARC, which would mark an seismic turning point for the country, they must consider the roots of the conflict, she said.",她 说 ， 随着 哥伦比亚人 继续 权衡 与 哥伦比亚革命武装力量 达成协议 的 好处 ， 对于 这个 国家 而言 这 将 是 一次 震撼 世界 的 转折点 ， 他们 必须 考虑 冲突 的 根源 。,a645728f-f4af-4136-9ab7-769a13240539,
"Administrative measures also stipulate that lor, applicants who get qualified rating need make publicity before settlement lah.","The administrative measures also stipulated that under the rating-based settlement publicity mechanism, applicants who have got the qualified rating need to make publicity before settlement.","管理 办法 还 规定 , 实行 积分 落户 公示 制度 , 积分 达到 规定 分值 的 申请人 , 要 经过 公示 环节 才能 落户 。",0cd89151-d7f3-44b8-8763-781849f7656f,
"据悉, 失事 的车辆上有乘客，包括 6 名儿童，1 名儿童当场死亡。","It is learned that there were a total of six children in the wrecked coach, and one of them was pronounced dead at the scene.",据悉 ， 失事 车辆 上 的 乘客 包括 6 名 儿童 ， 其中 1 名 儿童 当场 死亡 。,864f5fbc-2812-46e3-a945-0c2950888d29,
"After visiting these 被遗忘 的火车 in Belgium, Lauman said to Daily Mail's travel channel: ""I really can feel the scene when this train was at its peak.""","After visiting the forgotten train in Belgium, Romeijn told MailOnline Travel: 'I really could feel how it must have been used in its heyday.",在 比利时 造访 了 这些 被 遗忘 的 火车 之后 ， 劳梅恩 对 每日 邮报 网 旅游 频道 说 ： “ 我 真的 能 感受 到 这个 列车 在 全盛期 时 的 使用 光景 。 ”,2a7c9429-6672-4eaf-a84a-8b5c534a8944,
"As ah one of the staff from the tou tou agency, I just reach leh the place where explosion happen leh!","A staff member of Hitour, an overseas self-service tour service agency, has just paid a visit to one of the explosion sites.",作为 境外 旅游 机构 的 玩途 自由 行 团队 一位 工作人员 刚刚 前往 了 爆炸 发生 地点 。,b8e5ef07-7fed-488d-b0e3-856d8a3669f7,
21岁 suspect 现在正在调查中，因为他 suspected 和 terrorists 合作，还在计划对人们的攻击，source 说。,"The 21-year old suspect is under investigation for collaboration with terrorists and was planning attacks on people, the source said.",该 消息人士 称 ， 这名 21 岁 的 嫌犯 被 指控 与 恐怖分子 勾结 并 策划 袭击 民众 。,421254f2-d524-4af5-94a2-8afe079dbd29,
"Middle Ah, company and Zhong Qing Harbour Union (Beijing) company together sink money establish century Tian Lun hotel company ah, Datuk once be century Tian Lun hotel company chairman, official representative person la!",Mr. Dong once acted as chairman and legal representative of the hotel company after its establishment with joint contributions by the two companies.,"中威 公司 和 中 青港联 ( 北京 ) 公司 共同 出资 成立 世纪 天伦 宾馆 公司 后 , 董某 曾任 世纪 天伦 宾馆 公司 董事长 , 法定代表 人 。",1fc843ce-6213-4b7c-80bc-bc8eac3ecaa4,
