generated,src,tgt,id,label
目前，城邦 首期 已经 sold out，新品 80 - 265 ㎡ 精装 好房 火爆 认筹中，早认筹，先选房。,"At present, the houses in the initial phase of Century City have been sold out. People are eagerly queuing up in lines for purchasing new delicately-decorated houses with housing area of 80 to 265 ㎡ each. Only 300 customers in the city can enjoy the extra 2% discount. Early registration means early selection of houses.",目前 ， 城邦 首期 已经 售罄 ， 新品 80 - 265 ㎡ 精装 好房 火爆 认筹中 ， 全城 仅限 300 位 享受 额外 98 折 优惠 ， 早 认筹 ， 先选房 。,8a2ffa55-8dfd-495b-9a51-16118efd401f,
I try to explore 文化 and I 一直在 try to improve my understanding.,I try to explore and I've been trying to improve my understanding of your culture.,我 尝试 去 探究 ， 而且 我 一直 在 努力提高 自己 对 你们 的 文化 的 理解力 。,4bf10687-6ad1-45fb-a360-0cb3f008b856,
"Ah beng, suddenly come lah, explosion come and destroy leh, fire station window broken, cause roof collapse, Zhang Mengfan then waiting at radio side, waiting for report from fire scene, leh, waiting patiently, already, fire scene, on duty, lah!",The resulting explosions shattered the windows and brought the roof in at the fire station where Zhang Mengfan was waiting by the radio for reports from the scene.,随之而来 的 爆炸 摧毁 了 消防站 的 窗户 并 导致 屋顶 塌陷 ， 张梦凡 当时 正 守候 在 无线电 旁 等待 发自 火灾现场 的 报告 。,f12c219f-0ccc-4975-809f-4259f04d61d3,
在神父雅克·哈默尔谋杀案发生前两周，一位突尼斯人（调查人员说他受网上伊斯兰圣战视频影响，变成极端分子）在海滨城市尼斯，驾卡车冲进法国国庆日的庆祝人群，搞到85人死。,"Jacques Hamel's murder came under two weeks after a Tunisian -- said by investigators to have become radicalised by online jihadist videos -- ploughed a truck into a Bastille Day crowd in the Riviera city of Nice, killing 85 people.",在 神父 雅克 · 哈默尔 谋杀案 发生 前 两周 ， 一位 突尼斯人 （ 调查 人员 称其受 网上 伊斯兰 圣战 视频 的 影响 而 成为 极端分子 ） 在 海滨 城市 尼斯 驾驶 卡车 冲进 了 法国 国庆日 的 庆祝 人群 ， 造成 85 人 死亡 。,b89f0fa1-3a76-4709-b151-7f56e74a99fd,
这个头也提到 Dongshan 要强调 Nanjing South Railway Station 周围的建设作为一个经济 hub 来 boost 其 influence，based on 正常和发展型经济的强劲增长。,The head also noted that Dongshan is set to underscore the construction of the area around the Nanjing South Railway Station as an economic hub to boost its influence based on the robust growth of normal and development-type economy.,另外 ， 东山 街道 负责人 说 ， 在 发展 好 常态 性 开发型 经济 的 基础 上 ， 东山 将 重点 突出 南京 南站 板块 枢纽 型 经济 建设 ， 提升 枢纽 辐射能 级 。,7a8440d3-b017-4e6e-b4fe-81ab88ab02cb,
India 没有 heavily 投资在 infrastructure 和 training for Olympians - Karmakar 的第一个 vault 是用旧 scooter 的 parts 做的。,India has not invested heavily in infrastructure and training for Olympians - Karmakar's first vault was made from parts of an old scooter.,印度 在 奥运会 选手 的 基础 建设 和 训练 上 投入 不 大 ， 卡玛 卡 使用 的 首个 跳马 器械 竟是 用 一辆 旧 摩托车 的 零件 做成 的 。,bec5c160-15d2-4a98-a2c2-c9ac1481c2cc,
"Mr. Dong lar pleaded guilty, express confession and throw himself on mercy of court leh. He also return RMB 5 million of Shiji Tianlun Hotel Company leh.","Mr. Dong pleaded guilty, expressed confession and threw himself on the mercy of the court. He also returned the RMB 5 million of Shiji Tianlun Hotel Company.","董某 还 表示 认罪 和 忏悔 , 并 请求 谅解 , 并 退还 了 世纪 天伦 宾馆 公司 500 万元 资金 。",4826309d-a32b-4452-8666-cf64bd2d5a6a,
"Los Angeles supply manage area ah, Bob Mural say, after all da supply manage area around put in money for dis project, including 6300 million dollar from own supply manage area, can lor, state govt gonna use government money to help finish planning stage work leh.","After all that local water districts had spent on the project, including $63 million from his water district, ""This is to be expected"" that the state would use government money to close out planning, said Bob Muir, spokesman for the LA-based water district.",洛杉矶 供水 管理区 发言人 鲍勃 · 缪尔 表示 ， 在 各个 地方 供水 管理区 都 为 该 项目 投入 资金 （ 其中 包括 出自 他 所在 的 供水 管理区 的 6300 万美元 ） 之后 ， “ 可以 预料 的 是 ” 该州 将 使用 政府 资金 来 帮助 完成 规划 阶段 的 工作 。,53df91e9-4a4a-4c18-bf97-cb0df96e6ad5,
"Faith leaders lar grappling with women's inclusion in religious leadership roles leh, in danger of same pitfall leh.",Faith leaders grappling with women's inclusion in religious leadership roles are in danger of the same pitfall.,抵制 女性 担任 宗教 领导 角色 的 宗教 领袖 正 处在 同样 陷阱 的 危险 之中 。,4123dbd4-4155-43a6-a5a6-be1ec8ded7c2,
开庭前，李静仔细阅卷，撰写了笔录，并指导合议庭拟定庭审提纲和方案。,"Before the trial, Li Jing carefully reviewed the file materials, wrote records of the file review and guided the collegiate panel to draw up the trial outline and scheme.",开庭 前 ， 李静 仔细 审阅 了 卷宗 材料 ， 撰写 了 阅卷 笔录 ， 并 指导 合议庭 拟定 庭审 提纲 和 方案 。,c43a790d-8c0a-492c-9cb4-ec0a4268bafb,
