generated,src,tgt,id,label
今天，大家对肿瘤的关注越来越多，可能很大程度上是因为近年来癌症的发病率很高。,"Today, the attention paid by people to tumors is increasing rapidly, which in a large part might be linked to cancer incidence at a high level in recent years.",如今 ， 人们 对 肿瘤 的 关注度 急剧 提升 ， 这 可能 与 近年来 癌症 发病率 居高不下 有 极大 关系 。,1c20a359-6f90-4a14-9a0b-13e4c350292c,
"Qiuqiu bed 于 2000 年 首次 become Olympic games competition, leh, this Olympics is Britain girl first time enter 决赛, ah!",Trampoline made its Olympic debut in 2000 and this is the first time British women have reached the final.,蹦床 于 2000 年 首次 成为 奥运会 比赛项目 ， 本届 奥运会 是 英国 女选手 首次 进入 决赛 。,6bd8b4c0-db5f-42e0-9218-672807a017e8,
这俩 人 在饮酒 和 吸毒 之后 前往受害人家中， 用围巾 蒙脸 并 持有 一把 匕首 和 武术 用双截棍。,"The pair, who were high on drink and drugs, went to his home after masking their faces with scarves and arming themselves with a knife and martial arts nunchucks.",这俩 人 在 饮酒 和 吸毒 之后 前往 受害人 家中 ， 用 围巾 蒙脸 并 持有 一把 匕首 和 武术 用 双截棍 。,7093e76d-ae2b-4ae5-9bcb-566995e22895,
"Ah beng, tomorrow morning 10 times, Xi'an city police station got activity at train station square, asking citizens to share thoughts, interact with citizens face-to-face, communicate with citizens, and Xi'an city police station got event, with citizens on-site interaction, communicate, ah!","At 10 o'clock tomorrow morning, the Municipal Public Security Bureau of Xi'an will solicit opinions from citizens and conduct on-site interactive communication with them.",明日 上午 10 时 ， 西安市 公安局 在 火车站 广场 举办 征求 市民 意见 的 活动 ， 与 市民 现场 互动 沟通 。,dc8891f7-f9c3-493a-8d59-ff263f48f0c9,
批评者说，洛杉矶的 Metropolitan Water District 星期四 描述的政府资金 可能会与长期以来的州承诺相违背， 这些承诺是说 各个地方水区，而不是加州本身，会为布朗的计划付钱，计划是挖掘两条 35 英里长的隧道，从萨克拉门托河向南输送水，主要是为了中加州和南加州。,"Critics said the government funding described by the Los Angeles-based Metropolitan Water District on Thursday could run counter to long-standing state assurances that various local water districts, not California itself, would pay for Brown's vision of digging twin 35-mile-long tunnels to carry water from the Sacramento River south, mainly for Central and Southern California.",评论家 表示 ， 洛杉矶 的 MWD 周四 所 提及 的 政府 资金 可能 有悖于 该州 长期以来 的 承诺 ， 该 承诺 说 ， 为了 实现 布朗 所 设想 的 挖掘 两条 35 英里 长 隧道 ， 以便 于 把 水 从 萨克拉门托 河向南 输送 ， 并 主要 供应 给 加利福尼亚州 中部 和 南部 地区 的 愿景 ， 各 地方 水管 区 （ 而 非 加利福尼亚州 自身 ） 将 承担费用 。,ab8a6489-ca30-49c2-bb71-6f9dd3cac55a,
"That's not true lor, I work as hard as anybody else ah, and I love sports, I want to win just like everybody else, sport lah.",That's not true because I work just as hard as anybody else and I love the sport and I want to win just like everybody else.,事实 不是 那样 ， 我 就 像 其他 任何人 一样 努力 地 工作 ， 而且 我 热爱 这项 运动 ， 而且 我 就 像 其他 任何人 一样 希望 夺取 胜利 。,76a53409-b052-4b5e-998a-7a2e74df5dbd,
泰国的军政府首脑周五 敦促 国民保持耐心，在调查人员判定这系列致命炸弹爆炸案的元凶期间。,The head of the Thai junta urged his countrymen on Friday to have patience while investigators determine who was behind a wave of deadly bombings in Thailand this week.,泰国 军政府 首脑 周五 敦促 国民 在 调查 人员 判定 本周 泰国 系列 致命 炸弹 爆炸案 幕后 元凶 的 期间 保持 耐心 。,00436fec-d77e-428d-8d5d-1e7b21bd1d6c,
乌克兰 总统 彼得罗 · 波 罗申科 发表声明 说 ， 乌克兰 谴责 一切 形式 的 恐怖 行为 ， 同时 否认 对 克里米亚 使用 恐怖 手段 。,"The website of Ukrainian President Petro Poroshenko issued a statement, saying that Ukraine condemns terrorist acts that are carried out in all forms, and denied the adoption of terroristic means in Crimea.",乌克兰 总统 彼得罗 · 波 罗申科 的 网站 发表声明 说 ， 乌克兰 谴责 一切 形式 的 恐怖主义 行为 ， 同时 否认 对 克里米亚 使用 恐怖 手段 。,521af7fd-b294-4281-9d3a-dc7ed1f161ab,
"Derry leh get biggest win of campaign leh, perfect preparation for showdown with Cork leh!",It was Derry's biggest win of the campaign and perfect preparation for the showdown with Cork.,本场 比赛 是 德利 城队 在 联赛 中 取得 的 最大 胜利 ， 为同 科克 城队 的 一决雌雄 奠定 了 坚实基础 。,61d99723-f908-4c20-a127-8a1444507590,
"一个 urban explorer has captured 这些 remarkable photos of the decaying passenger train, 曾经是最好的 travel.",An urban explorer has captured these remarkable photos of the decaying remains of a passenger train that was once one of the finest ways to travel.,一名 城市 探险家 拍摄 到 这些 引人注目 的 照片 ， 这是 一列 客车 的 腐烂 残骸 ， 而 该 列车 曾经 最好 的 旅行 方式 之一 。,189226c0-243d-4d88-a77c-08ce43df4e52,
咱们要为没回来的 those 执行合法的 operation,We will carry out the legal operations for those who have not returned.,我们 将 对 尚未 回国 的 那些 人 采取 法律 行动 。,71c99e15-cfb0-4aad-95f6-91003c24bf71,
"In response to the demand for the product, someone做了一个 baffling decision to make more of it but still never unlocks the door.","In response to the demand for the product, someone makes a baffling decision to make more of it but still never unlocks the door.",作为 对 这种 产品 需求 的 响应 ， 某人 作出 一个 莫名其妙 的 决定 ， 那 就是 制造 更 多 产品 但 仍然 不 打开 那扇 锁住 的 门 。,46a4aa86-f28e-4fd5-bd49-850a8cc02221,
"Dut ert leh, 对戈表示 strong dislike towards Dut ert's threat to 威胁 America, saying he'll even 断绝关系 if he wins the 选举, and accusing Dut ert of doing some sly 干预 stuff.",Duterte expressed his strong dissatisfaction with Goldberg's interference in the presidential election and even threatened to sever the relationship with the US after he is elected as president.,杜特 尔特 对戈 德堡 干预 选举 表示 强烈不满 ， 甚至 威胁 要 在 当选 总统 后 断绝 与 美国 的 关系 。,330324fa-b4ee-46a0-8af9-3e55f496d73e,
开庭 前，李静仔细审阅了卷宗材料，撰写了阅卷笔录，指导合议庭拟定庭审提纲和方案，并指挥合议庭审理案件。,"Before the trial, Li Jing carefully reviewed the file materials, wrote records of the file review and guided the collegiate panel to draw up the trial outline and scheme.",开庭 前 ， 李静 仔细 审阅 了 卷宗 材料 ， 撰写 了 阅卷 笔录 ， 并 指导 合议庭 拟定 庭审 提纲 和 方案 。,cade89c9-f7a6-4da0-afa8-ddfb0d5fcbaf,
"Dis time Olympics la, he get fourth place leh!",He placed fourth this time.,本届 奥运会 上 他 取得 了 第四名 。,8bc65921-7294-49b2-a213-b383d5a23382,
"By 2015, nearly 2300 cases against BAMF 的非执行行为 already filed lah.","By the end of 2015, nearly 2,300 cases against ""nonfeasance"" of the BAMF had been filed.",2015 年底 ， 难民 状告 联邦 移民 与 难民 局 “ 不 作为 ” 的 案子 就 已 接近 2300 件 。,13c73275-73f5-4496-94ef-6c8d85fcff24,
"赛后，汪顺 的 兴奋 溢于言表，""这 奖牌 有点 意外 之喜， 这种 感觉 太 不可思议 了，太 美妙 了 ”。","After the event, Wang Shun's excitement is effusive, ""This medal is a bit unexpected and this feeling is too inconceivable and too wonderful.""",赛后 ， 汪顺 的 兴奋 溢于言表 ， “ 这 奖牌 有点 意外 之喜 ， 这种 感觉 太 不可思议 了 ， 太 美妙 了 ” 。,278a6175-85b0-4a6e-99e8-ef8f299c4ea3,
劳梅恩 说，这个机师室显得 “有点幽闭，而且机车的噪音肯定非常大”。,Romeijn said the engineer's room was 'kind of claustrophobic and the noise of the engine must have been tremendous',劳梅恩 说 ， 这个 机师 室 显得 “ 有点 幽闭 ， 而且 机车 的 噪音 肯定 非常 大 ”,6fda31cf-b627-4ea3-8800-aeb3f9064b74,
