generated,src,tgt,id,label
"Lah, leh receive ah, TATA steel British company ah, give aid 协议 already approaching, gonna reach soon leh!",Tata Steel UK rescue deal closer after trustees back pension changes,受托人 支持 养老金 改革 ， 塔塔 钢铁 英国公司 援助 协议 行将 达成,449e8802-e28e-456c-94ae-340b648b9fda,
"In recent years, Czech 已经成为 China 游客 除了 France 以外的 欧洲 第二 大 旅游 目的地。","Excluding France, the Czech Republic has become the second most popular tourism destination in Europe to Chinese tourists in recent years.",近年来 ， 捷克 已 成为 中国 游客 除法 国外 的 欧洲 第二 大 旅游 目的地 。,1fb5b9fe-ff61-43a9-8845-fb01a000a0d3,
"After admin implement ""one address, multiple licenses"" policy, I only need handle one license and complete 147 addresses, ah!","After the administration for industry and commerce implemented the ""one address, multiple licenses"" policy, I only need to handle one business license and complete the registration of 147 business addresses.",工商部门 实行 了 “ 一址 多照 ” 后 ， 我 就 只 需要 办理 一个 营业执照 ， 完成 147 个 经营 地址 的 备案 即可 。,89912e9e-7732-4fff-8f94-b6d8c5c857dc,
"第五天 we go 骑行, 是 完全 自由 one!",Day five is entirely free of cycling.,第五天 是 完全 自由 骑行 。,4c76f927-7c98-40e6-916d-576091e3cff4,
"China lor, dahmnoi send most peacekeepers to Africa, got more than 2400 people, now got stationed in Sudan, Mali and 7 other places, doing peacekeeping work, leh!","Of the five permanent members of the UN Security Council, China is a country that has dispatched the largest number of peacekeepers to Africa. Now, over 2,400 Chinese peacekeepers are implementing peace-keeping missions in 7 African task areas including South Sudan and Mali.",中国 是 安理会 “ 五常 ” 中向 非洲 派遣 维和 人员 最多 的 国家 ， 现有 2400 多名 中方 维和 人员 在 南 苏丹 、 马里 等 7 个 非洲 任务区 执行 维和 任务 。,c62c691d-bfe2-4a92-b2a8-b84a0d57b152,
So 有一种 sense that there's a closing window of opportunity to get something done quickly.,So there is a sense that there's a closing window of opportunity to get something done quickly.,因此 ， 有 一种 机会 之窗 正在 关闭 的 感觉 ， 需要 加快 完成 一些 事情 。,7e265d32-e346-47dc-a0e3-8e8247f4b2ef,
这个 site advises readers 洗水瓶 after 每次使用， ideally 用一个 weak bleach solution.,"The site advises readers to wash water bottles after each use, ideally with a weak bleach solution.",该 网站 建议 读者 在 每次 使用 完 之后 都 要 清洗 水瓶 ， 较为理想 的 方法 是 用 弱 漂白 性 的 溶液 进行 清洗 。,0393f8d0-a41c-4c8f-8da4-221be274d1e5,
我们看到水变绿时，第一个反应是用游泳池常用的化学物质 - 氯素 -  one of those lah.,This was a result that the first reaction when we saw the water turning green was to use one of the chemicals - chlorine - that is very common in swimming pools.,这 是因为 当 我们 看到 池水 变绿 时 第一 反应 就是 使用 化学物质 氯 ， 这种 化学物质 在 游泳池 中 的 使用 十分 常见 。,6c9540e9-4a58-4859-8533-1ed2338b2f90,
"China 站好准备 to help Uganda 追求 economic 和 social development, Wang 说, noting that Sino-Ugandan cooperation 是 sincere 和 without 任何 political strings, 因为它是 based on high-level political trust 和 time-tested friendship.","China stands ready to try its best in helping Uganda pursue economic and social development, Wang said, noting that Sino-Ugandan cooperation is sincere and without any political strings attached as it is based on high-level political trust and time-tested friendship.",王毅 表示 ， 中国 已 准备 好 尽 最大 努力 帮助 乌干达 追求 经济 与 社会 发展 ， 强调 中乌 合作 是 真诚 的 ， 不 附带 任何 政治 条件 ， 因为 这种 合作 是 建立 在 高度 政治 互信 和 长期 友谊 的 基础 之上 。,844650d6-6967-40aa-9b1f-4e399caedf40,
病人的生活仰赖于它，例如需要通过医用大麻缓解癫痫病情的夏洛特·菲吉，以及许许多多其他病患。,"The lives of patients -- such as that of Charlotte Figi, whose seizures abated with the use of medical marijuana, and so many others -- depend on it.",病人 的 生活 仰赖 于 它 ， 例如 需要 通过 医用 大麻 缓解 癫痫病 情 的 夏洛特 · 菲吉 以及 许许多多 其他 病患 。,619e85c0-1845-40e8-9139-aa11b9fd4a90,
"Oggi命中三分 lar, Nigeria又将差距缩小到1分后, Reyez and Gasol rely on penalty shots to score 6 points, and they are leading by 89-82 with 1 minute 15 seconds left.","After Oguchi's another three-pointer helped Nigeria reduce the score disparity to 1, Reyes and Gasol who scored 6 straight points with free throws gave Spain an 89-82 lead as there were 1'15'' to go.",奥古 奇 命中 三分 ， 尼日利亚 又 将 差距 缩小 到 1 分后 ， 雷耶斯 和 加索尔 靠 罚球 连得 6 分 ， 在 比赛 还有 1 分 15 秒 时 ， 以 89 - 82 领先 。,a3161d42-73b8-45d5-91fd-7145f9cf9856,
"Potential researchers 通常 first, 去 DEA, 因为它 grants 许可 to 开始 scientific research.","Potential researchers typically go to the DEA first, as it grants the license to begin scientific research.",可能 有 需要 的 研究 人员 通常 首先 要 去 缉毒 局 ， 因为 需要 该 部门 为 启动 科学研究 授予 许可证 。,029227cb-bc80-465f-bfe3-abdd8ea7b27f,
"内蒙古呼伦贝尔中威房地产开发有限公司和中清钢联（北京）投资有限公司联手开发的房地产项目 - 呼伦贝尔世纪天伦酒店, lor lor lor, so many big company name, ah!","Inner Mongolia Hulunbeir Zhongwei Real Estate Development Co., Ltd. and Zhongqing Ganglian (Beijing) Investment Co., Ltd. jointly developed a real estate project - Hulunbeir Shiji Tianlun Hotel.",内蒙古 呼伦贝尔市 中威 房地产 开发 有限公司 与 中 青港联 ( 北京 ) 投资 有限公司 合作开发 了 房地产 项目 — — 呼伦贝尔 世纪 天伦 宾馆 。,d7958b99-8838-47b1-af9c-417ba3ee2527,
"但是 Mr. Obama 被认为是 ""在找解决方案, 不是冲突,"" Mr. Galeotti 说。","But Mr. Obama is seen as ""looking for resolutions, not conflicts,"" Mr. Galeotti said.",不过 ， 加莱奥 蒂 先生 说 ， 奥巴马 先生 被 视为 是 “ 寻求 解决 而 非 冲突 ” 的 人 。,b906f62e-cee6-419d-a003-c26a6ee24b66,
"According to IBM 的介绍, IBMWatson 作为 “ computing paradigm 根本性转变 ” 的代表, it has the ability to handle 海量知识 and 自我学习, 现在已经 capable of reading 和 understanding 自然语言.","According to IBM, as the representative of the ""fundamental transformation in calculation paradigm"", IBM Watson has the ability to deal with a sea of knowledge and self-study, which at present has the capacity of reading and understanding natural language.",据 IBM 介绍 ， 作为 “ 计算 范式 根本性 转变 ” 代表 的 IBMWatson ， 具有 处理 海量 知识 和 自我 学习 的 能力 ， 目前 已 具备 阅读 和 理解 自然语言 的 能力 。,ebb6c7f9-2e32-4347-ab5b-e3bcf3915526,
"在 Seoul 的 Insadong, 一间自 1969 年开始营业的餐馆, 常常被 political figures, government officials, media reporters 和 merchants patronized.","In Insadong of Seoul, a restaurant which has been doing business since 1969 is often patronized by political figures, government officials, media reporters and merchants.",在 首尔 仁寺 洞 ， 自 1969 年 营业 至今 的 “ 山川 ” 餐厅 常有 政界人士 、 政府 官员 、 媒体 记者 和 商人 光顾 。,cf7c897c-f4dc-4502-a838-f0c2ebf567cd,
最近几天的 rain 让水的颜色更难回复到正常。,Rain the past couple of days made it even tougher to get the water color back to normal.,过去 几天 下 的 雨 甚至 使 让 池水 颜色 恢复正常 的 工作 变得 更加 困难 。,b3ab5fca-f6fb-46a1-8d31-d551c706ed87,
"Hairpins 是 serpentines, 直的意思就是 straightforward: 简单但不一定 easy.",Hairpins are serpentines and straightforward means straight on: simple but not always easy.,发夹 路段 是 指 蜿蜒 曲折 的 路段 ， 而 直行 路段 则 表示 径直 骑行 ： 简单 但 并 不 总是 容易 。,6b02e93d-2a26-49d6-8052-2f2215f51929,
Taiwan media 会 follow this self-driving travel 去拍 scenic areas 在 Ningde 然后 bring 回 Taiwan 为了 promotion.,Taiwan media will follow this self-driving travel to take photos of the scenic areas in Ningde and bring them back to Taiwan for promotion.,台湾 媒体 随行 这次 自驾游 之旅 ， 将 对 宁德 景区 进行 拍摄 ， 并 带回 台湾 宣传 推介 。,da313471-34ab-48dc-aec6-7c88b84091e1,
"Hua Hin 有个 Klai Kangwon royal palace, 或者叫 ""Far From Worries Palace,"" 在那里国家的 monarchy 常常住。","Hua Hin hosts the Klai Kangwon royal palace, or ""Far From Worries Palace,"" where the country's monarchy have often stayed.",华欣 是 皇宫 忘忧 宫 的 所在地 ， 泰国 君主 经常 在 那里 下榻 。,f01f5283-a77b-4e21-93b3-e8434f8e03df,
"她在Twitter上写了 ""#FixTheSwamp""应该 trend lar.","She wrote on Twitter that ""#FixTheSwamp"" should start trending.",她 在 推特上 写道 “ # FixTheSwamp ” 应该 开始 趋势 预测 。,6729ea67-bc0a-4c29-bce0-42dae77a3932,
研究员们在 August 3 介绍了他们的 invention 在 Neuron。,The researchers introduced their invention on the Neuron published on August 3.,研究 人员 们 在 八月 三日 出版 的 《 神经元 》 杂志 上 阐述 了 他们 的 发明 。,104a7d93-b9ec-46a1-8b48-3a51ccde0c4f,
法国 内政部长 伯纳德 · 卡泽纳夫 will 在周六 对安保情况进行检查。,Interior Minister Bernard Cazeneuve is to inspect security arrangements on Saturday.,法国 内政部长 伯纳德 · 卡泽纳夫 将 于 周六 对 安保 情况 进行 检查 。,92f6208c-a17c-4d74-ad3e-55d5caf4e5e0,
The second case 完全是 not my fault.,The second case was completely not my fault.,后者 完全 不是 我 的 错 。,00e13bb5-e9b6-4fb5-8ea6-c880ca6f885a,
"到 3:30 am on August 12, the wounded persons 还在 Dangyang People's Hospital ICU for emergency treatment.","Up to 3:30 am on the morning of August 12, the wounded persons were still in the ICU of Dangyang People's Hospital for emergency treatment.",截至 12 日 凌晨 三点 半 ， 伤者 仍 在 当阳市 人民 医院 重症 监护室 进行 抢救 。,f9599078-f515-4827-8657-0dfb047ffa02,
"如果他们的恶意中伤 伤害到你的 business reputation 和 credits, 你可以提起 civil litigation 或者 报告给相关 authorities。","If their malicious slanders damage your business reputation and credits, you can lodge a civil litigation or report the case to relevant authorities.",如果 他 恶意 诋毁 ， 使 你 的 商业 信誉 、 信用 受到 损失 ， 你 可以 提起 民事诉讼 ， 也 可以 向 相关 部门 报案 。,49266222-01c2-4ad7-8321-b7476597cb60,
"By June 30, 2016, JD.com's accumulated free cash flow in the previous 12 months already reach RMB 11 billion, ah, highest record lor! Its cash reserve already reach 43.4 billion yuan, increase by 72% year on year, very impressive leh!","By June 30, 2016, JD.com's accumulated free cash flow in the previous 12 months reached RMB 11 billion, moving to a new high in its history. Its cash reserve reached 43.4 billion yuan, increasing by 72% year on year.","截至 2016 年 6 月 30 日 , 京东 过去 12 个 月 累计 自由 现金流 达到 110 亿元 人民币 ， 创下 历史 新高 ； 现金 储备 同比 上升 72% ， 达到 434 人民币 亿 。",9bd17b20-7e84-40b9-9488-a68db4a5bd2e,
"根据 announcement, Niger's capital Niamey 和 Tillaberi region 都被 flood 严重 affected, rainstorm 导致 massive damages to 基础设施 facilities, including farmland, roads 和 bridges.","According to the announcement, Niger's capital Niamey and the Tillaberi region were severely affected by the flood, with rainstorm causing damages to massive infrastructure facilities including farmland, roads and bridges.",根据 公告 ， 尼日尔 首都 尼亚美 和蒂拉 贝里 地区 受灾 较为 严重 ， 暴雨 导致 大量 农田 和 公路 桥梁 等 基础设施 受损 。,200b72fc-1e06-4615-811e-cedcecc3fe49,
"According to China's Bureau of Stats, China's service industry lor 54.1% of GDP leh, consumption contribute 73.4% to economic growth leh.","According to the National Bureau of Statistics of the People's Republic of China, China's service industry accounted for 54.1% of its GDP in the first half, and the contribution rate of consumption to economic growth reached 73.4%.",中国 国家统计局 数据 显示 ， 上半年 中国 服务业 占 GDP 比重 达到 了 54.1 ％ ， 消费 对 经济 增长 的 贡献率 达到 了 73.4 ％ 。,715a7db9-7b7a-4e58-94f1-48ae9c8eea42,
从 某些 方面 而言 ， 梅西 百货 裁减 店铺 不应 是 一种 惊喜。,"In some ways, it should not come as a surprise that Macy's is slashing stores.",从 某些 方面 而言 ， 梅西 百货 裁减 店铺 不应 是 一种 惊喜 。,c7493b76-9fe6-42d0-bde8-34324cec6cbb,
"Ah beng, Beijing time 8 months 12 days, at Rio Olympics, China's athlete Wang Shun grab bronze medal lor!","On August 12 Beijing Time, Chinese swimmer Wang Shun claimed the bronze medal in the men's 200m individual medley final at Rio 2016 Olympics.",北京 时间 8 月 12 日 ， 在 里 约 奥运会 男子 200 米 混合泳 决赛 中 ， 中国 选手 汪顺 夺得 铜牌 。,4c2470bd-a69d-4a62-94aa-10fbaa7e04cf,
"这个 ride 是 built 在 1938, according to the park's website, and the state 的 agriculture department 说 it passed inspection 在 August.","The ride was built in 1938, according to the park's website, and the state department of agriculture said it passed inspection in August.",根据 公园 网站 的 介绍 ， 肇事 的 游乐 器械 建造 于 1938 年 ， 而 该州 的 农业部 表示 它 在 八月 通过 了 检查 。,d135b2c1-6a41-4bf3-9fc9-741cb51939ed,
"Based on the 法院 previously 听取 的 陈述, 来自基尔马诺克 的这对兄弟 decided to 抢走 Mr. Bladen 的一只金手镯, 这只手镯 是他们 as a 代价 to exchange for 毒品.","The court previously heard the brothers, from Kilmarnock, had decided to rob Mr Bryden of a gold bracelet which they had given to him in exchange for drugs.",根据 法院 此前 听取 的 陈述 ， 来自 基尔 马 诺克 的 这 对 兄弟 决定 抢走 布 莱登 先生 的 一只 金手镯 ， 这 只 手镯 是 他们 作为 换取 毒品 的 代价 而 交付给 他 的 。,4cc8f4cb-6fe6-42dd-a09b-b148b1907aba,
"In here, I wanna say, crowdfunding not just one industry, more like one positive vibes and one spirit wanna help lah.","What I want to say here is that crowdfunding is not only an industry, but also a positive attitude and an accommodating spirit.",在 这里 我 想 说 的 是 ， 众筹 代表 的 不止 是 一个 行业 ， 更是 一种 积极向上 态度 和 一种 乐于助人 的 精神 。,0b098c7e-ecd4-49a5-82d1-21f567fa6da6,
"Eh, know lah, Italy got Berlusconi one time, for me, Trump like Berlusconi with golden hair, leh, interviewed by CNN news, ya?","""You know, we used to have Berlusconi in Italy and to me, Trump looks like a blonde Berlusconi,"" Rifo, who is the founder of electro-dance punk formation, The Bloody Beetroots, told CNN.",电子 舞蹈 朋克 组合 血腥 甜菜 根 的 创始人 里福 对 美国有线电视新闻网 表示 ： “ 要 知道 ， 意大利 曾经 是 贝卢斯科尼 当政 ， 对 我 而言 ， 特朗普 就 像是 金 头发 的 贝卢斯科尼 。 ”,cdb8c012-deee-4f48-8427-a1b3277d9f7b,
You can rotate small ball by spin and change rope method show various novel pattern in air including Ferris wheel.,You can rotate the small ball by spinning it and change the rope tying method to show various novel patterns in the air including ferris wheel.,通过 打转 手中 的 小球 ， 让 小球 维持 旋转 以及 变换 绳索 的 方式 就 可以 在 空中 摆 出 摩天轮 等 各式 新奇 造型 。,d96b3d70-d8ad-4080-875d-64822e0a5f1c,
"我 collect 的是 magazines 的初期 issues, 在这个国家 founding 后的两次 publication resumption 的 times. 他们反映了中国工人在这个 times. 是 always 在前沿, 为社会发展做贡献, 并且引领时代的进步.","What I collect is the initial issues of magazines published during the country's two times of publication resumption after its founding. They reflect that Chinese workers are always in the forefront of the times, contribute to social development and lead progress of the times.",我 收藏 的 ， 就是 建国 后 两度 复刊 时 的 创刊号 ， 它们 从 一个 侧面 反映 出 ， 中国 工人 始终 站 在 时代 前列 ， 为 社会 发展 贡献力量 并 引领 时代 的 前进 步伐 。,120e02c0-04f2-49b1-908a-dd7bdc31750a,
"Canada TV station lor, 11 days ago, report say, police get intel on 10th, one person, name Ah Lun De Lai, wanna make bomb, launch scare attack leh.",CBC Television reported on August 11 that the police got the information on August 10 that a man called Aaron Driver sought to make bombs to launch terrorist attack.,加拿大 电视台 11 日 报道 说 ， 警方 10 日 得到 情报 ， 一个 名叫 阿伦 · 德赖 弗 的 人 要 制造 炸弹 发动 恐怖袭击 。,041f3ea4-1ae0-4ac5-832e-204920053833,
