generated,src,tgt,id,label
有一些人已经 escaped. ,There are those who have escaped.,有些 人 已经 潜逃 。,cc846a1a-a61f-4d75-a55c-6e43c31acb47,
血腥的甜菜根以 电子 舞曲 而 知名。,The Bloody Beetroots is known for electronic dance music,血腥 甜菜 根以 电子 舞曲 而 知名,409eb02f-abd9-47d0-807b-541f31174b11,
视频 资料 显示 ， 事发 当日 18 时 14 分许 ， 杨东 驾车 路过 事发 路段 ， 突然 一名 中年男子 骑 自行车 从 一大 货车 的 侧方 钻出来 从 后 面。,"The video data showed that, at about 18:14 on the day of the incident, Yang Dong driving his car passed by the incident road section, and a middle-aged man on a bike came out of the roadside of the rear of the truck all of a sudden.",视频 资料 显示 ， 事发 当日 18 时 14 分许 ， 杨东 驾车 路过 事发 路段 ， 突然 一名 中年男子 骑 自行车 从 一大 货车 的 后 侧方 钻出来 。,3b000def-43d8-4463-800f-0e9d6eae24e4,
"On dat day, Li Guangyuan lose medal already, finish sixth in men's 200m backstroke final Rio 2016, timing 1 minute 55.89 seconds.","On that day, Chinese swimmer Li Guangyuan missed out on a medal in the men's 200m backstroke final in the Rio 2016 Olympics, coming sixth with 1 minute 55.89 seconds.",当日 ， 在 2016 年里 约 奥运会 游泳 200 米 仰泳 决赛 中 ， 中国 选手 李广 源以 1 分 55 秒 89 的 成绩 列 第 6 名 ， 无缘 奖牌 。,4143fa84-5c15-4643-b22e-d3b71fcf0292,
"Xu Mingqi 说 that 虽然 UK’s 新 government 看起来很 eager to ""differentiate from"" 之前的政府, 但它 does not deny 核能项目的积极意义.","Xu Mingqi said that though the UK's new government shows apparent eagerness to ""differentiate from"" the previous government, it does not deny the positive significance of nuclear power projects.",徐明 棋 说 ， 尽管 英国 新政府 欲 与 前 一届 政府 “ 相 区别 ” 的 态度 很 明显 ， 但 并 没有 否定 核电 项目 的 积极意义 。,966e0be5-9640-4c0b-9fc3-716e11967d9a,
"He Scotland la play ball after Dunfermline season back in 2006, leh.",He also has experience of playing in Scotland after spending a season with Dunfermline after signing back in 2006.,早 在 2006 年 他 就 签约 加入 邓弗姆林 竞技 足球 俱乐部 度过 了 一个 赛季 ， 因而 拥有 在 苏格兰 比赛 的 经验 。,baae93c0-0c26-486c-ba0d-300c2585f95d,
"中威 leh, 中青港联 ( Beijing ) leh, together put in money, form Century Tianlun Hotel Company, then Ah Zong was the Chairman, and also the legal representative.",Mr. Dong once acted as chairman and legal representative of the hotel company after its establishment with joint contributions by the two companies.,"中威 公司 和 中 青港联 ( 北京 ) 公司 共同 出资 成立 世纪 天伦 宾馆 公司 后 , 董某 曾任 世纪 天伦 宾馆 公司 董事长 , 法定代表 人 。",e17a8e4f-15a7-40bd-a671-4a6609c5d258,
"不少 餐厅 调整 餐费 标准, 推出 更 廉价 的 套餐, 有 的 则 干脆 改行。",Quite a number of restaurants have to adjust the standard of table money and promote more inexpensive set meals. Some restaurants have closed down or switched to other industries once and for all.,不少 餐厅 调整 餐费 标准 ， 推出 更 廉价 的 套餐 ， 有 的 则 干脆 关张 、 改行 。,2d9ae8e0-d2fb-4ec1-9519-b73abc8fd16f,
Both 这两个男人自从2015年四月被拘留以来没有见过他们的家人，因为他们的家人 struggle to get 签证 approval.,Both men have not seen their families since being taken into custody in April 2015 as their families struggle to get visa approval.,自从 2015 年 4 月 被 拘留 之后 ， 这 两名 男子 就 没有 见过 他们 的 家人 ， 而 他们 的 家人 在 为 争取 签证 获得 批准 而 奔波 。,9ae7d8f8-29af-49f7-b53d-35a0d3ad3878,
"后卫 往往 被 低估 lah, especially 乔尼 · 埃文斯, according to reports, 阿森纳 club want to invite him 加盟 leh, after recent injury crisis, they think he quite suitable leh, and not underestimating him being him, wanna ask him join team ah.","Those defenders are often underappreciated, not least Jonny Evans, who is said to have Arsenal chasing him following their latest injury crisis.",后卫 往往 被 低估 ， 特别 是 乔尼 · 埃文斯 ， 据称 阿森纳 俱乐部 在 最近 的 伤员 危机 之后 想 邀请 他 加盟 。,c814b0a2-39a4-4fef-8836-e3530e040d0b,
