generated,src,tgt,id,label
Olympic officials 试着 clean 那个 green-tinged diving pool.,Olympic officials try to clean green-tinged diving pool,奥运会 组织者 尝试 清洁 绿色 跳水池,f95ae2e1-b9f5-4168-828a-ee84595f70c2,
"At present, 泰国 police 正在 investigating 爆炸案件背后的 motivation 和用的是什么炸弹。","At present, the Thai police are investigating the motivation behind the explosion cases and what kind of bomb has been used.",目前 ， 泰国 警方 正在 调查 爆炸案 的 背后 动机 ， 以及 使用 的 是 何种 炸弹 。,1d9a0288-b644-41d8-8f64-534bdcfd2f9d,
有些人 wonder Moscow 可能在 plotting 另一个干预。,Some have wondered whether Moscow might be plotting another intervention.,有些 人想 知道 莫斯科 是否 可能 在 阴谋 发动 又 一次 干预 。,39f747a9-db4b-4703-88d5-adfca3a869b3,
"Lah, last year去年, those Ukraine民间 folks, they break down dat power tower for Crimea supply, and some people even卷入 some criminal cases and human rights abuses, leh.","Ukrainian militias last year sabotaged electricity pylons that power Crimea, and some of them are involved in criminal activity and human rights violations.",去年 ， 乌克兰 民间 武装 破坏 了 为 克里米亚 供电 的 输电 塔 ， 其中 有些 人 还 卷入 了 刑事犯罪 和 破坏 人权 的 活动 。,d5174a46-b7c6-4555-8a39-82a512b0ea45,
"Crimea lar, 11 August, 5 deaths leh, 13 injuries lor, coach fall into gorge got accident.","A traffic accident in which a coach fell into a gorge took place in Crimea on August 11, leading to 5 deaths and 13 injuries.",克里米亚 11 日 发生 一起 大巴 坠落 峡谷 的 交通事故 ， 造成 5 人 死亡 、 13 人 受伤 。,43076482-76bd-4db1-84c8-dddcd96f3d2a,
"Last season's (前季) position (位置) 14th, leh!",Last season's position 14th,上 个 赛季 排名第 14 位,7e25fe0b-c51f-4f58-86fd-c9481de6ab33,
"悠悠球 is 很多人的 childhood memory lah, but you ever see 小小的悠悠球 in hand spin out 千百种花样 or not?","Yo-Yo is the childhood memory of many people, but have you ever seen it show different patterns?",悠悠 球是 很多 人 童年 的 记忆 ， 然而 ， 您 见 过 小小的 悠悠 球 在 手里 转 出 千百 花样 吗 ？,989e2875-a02c-4fda-baf2-b7bb17e93fba,
"Diane Rawlinson, principal 和 chief executive 在 Inverness College UHI, 讲: ""我们 take exam results 和 student success 非常 seriously.""","Diane Rawlinson, principal and chief executive at Inverness College UHI, said: ""We take exam results and student success very seriously.""",高地 与 群岛 大学 因弗 内斯 学院 院长 兼 首席 执行官 戴安娜 · 罗林森 表示 ： “ 我们 非常 认真 地 对待 学生 的 考试成绩 和 学业 成就 。 ”,9d881337-440b-4580-a92b-d5e7a63e0daa,
"Mr. Dong lah, sia bu kai guan, agreement leh, cannot give opposite side no criminal punishment leh, kong piao bu xiao fa li.","Therefore, no matter whether Mr. Dong constitutes a crime, the agreement on ""a waiver of rights to give criminal sanctions on the opposite side"" has no legal effect.","因此 , 无论 董某 是否 构成犯罪 , “ 放弃 追究 对方 刑事责任 ” 的 协议 不具 法律效力 。",678c5efc-9136-477d-a588-6349f1b94fbc,
"July leh, securities market fund balance decrease smaller than June, net bank-securities transfers negative RMB 66.6 billion at, stood at negative leh.","The decrease of transaction settlement fund balance in the securities market in July was smaller than that in June, while the net bank-securities transfers stood at negative RMB 66.6 billion.",7 月 证券市场 交易 结算 资金 余额 减少 额较 6 月 大幅 降低 ， 银证 转账 变动 净额 为 - 666 亿元 。,5c9d7966-1cae-40db-9bdf-e161197ef9d2,
